,occ_code,occ_title,o_group,tot_emp
27693,15-1299,"Computer Occupations, All Other",detailed,19660
27694,15-2011,Actuaries,detailed,1510
27695,15-2021,Mathematicians,detailed,50
27696,15-2031,Operations Research Analysts,detailed,3380
27697,15-2041,Statisticians,detailed,3430
27698,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,1110
27699,17-1011,"Architects, Except Landscape and Naval",detailed,4060
27700,17-1012,Landscape Architects,detailed,920
27701,17-1021,Cartographers and Photogrammetrists,detailed,140
27702,17-1022,Surveyors,detailed,1620
27703,17-2011,Aerospace Engineers,detailed,680
27704,17-2021,Agricultural Engineers,detailed,50
27705,17-2031,Bioengineers and Biomedical Engineers,detailed,1180
27706,17-2041,Chemical Engineers,detailed,1000
27707,17-2051,Civil Engineers,detailed,12260
27708,17-2061,Computer Hardware Engineers,detailed,1500
27709,17-2071,Electrical Engineers,detailed,9110
27710,17-2072,"Electronics Engineers, Except Computer",detailed,3500
27711,17-2081,Environmental Engineers,detailed,2700
27712,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,1490
27713,17-2112,Industrial Engineers,detailed,9780
27714,17-2131,Materials Engineers,detailed,1660
27715,17-2141,Mechanical Engineers,detailed,16930
27716,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,290
27717,17-2161,Nuclear Engineers,detailed,850
27718,17-2171,Petroleum Engineers,detailed,970
27719,17-2199,"Engineers, All Other",detailed,4910
27720,17-3011,Architectural and Civil Drafters,detailed,4540
27721,17-3012,Electrical and Electronics Drafters,detailed,1120
27722,17-3013,Mechanical Drafters,detailed,3120
27723,17-3019,"Drafters, All Other",detailed,220
27724,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,**
27725,17-3022,Civil Engineering Technologists and Technicians,detailed,2140
27726,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,4110
27727,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,690
27728,17-3025,Environmental Engineering Technologists and Technicians,detailed,690
27729,17-3026,Industrial Engineering Technologists and Technicians,detailed,1890
27730,17-3027,Mechanical Engineering Technologists and Technicians,detailed,2580
27731,17-3031,Surveying and Mapping Technicians,detailed,1470
27732,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,4720
27733,19-1011,Animal Scientists,detailed,**
27734,19-1012,Food Scientists and Technologists,detailed,400
27735,19-1013,Soil and Plant Scientists,detailed,210
27736,19-1021,Biochemists and Biophysicists,detailed,1510
27737,19-1022,Microbiologists,detailed,640
27738,19-1023,Zoologists and Wildlife Biologists,detailed,210
27739,19-1029,"Biological Scientists, All Other",detailed,640
27740,19-1031,Conservation Scientists,detailed,830
27741,19-1032,Foresters,detailed,300
27742,19-1041,Epidemiologists,detailed,130
27743,19-1042,"Medical Scientists, Except Epidemiologists",detailed,7410
27744,19-1099,"Life Scientists, All Other",detailed,160
27745,19-2012,Physicists,detailed,370
27746,19-2021,Atmospheric and Space Scientists,detailed,160
27747,19-2031,Chemists,detailed,5310
27748,19-2032,Materials Scientists,detailed,350
27749,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,2110
27750,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,1250
27751,19-2043,Hydrologists,detailed,120
27752,19-2099,"Physical Scientists, All Other",detailed,450
27753,19-3011,Economists,detailed,570
27754,19-3022,Survey Researchers,detailed,430
27755,19-3031,"Clinical, Counseling, and School Psychologists",detailed,4220
27756,19-3032,Industrial-Organizational Psychologists,detailed,**
27757,19-3039,"Psychologists, All Other",detailed,460
27758,19-3041,Sociologists,detailed,60
27759,19-3051,Urban and Regional Planners,detailed,1330
27760,19-3091,Anthropologists and Archeologists,detailed,80
27761,19-3093,Historians,detailed,130
27762,19-3094,Political Scientists,detailed,120
27763,19-3099,"Social Scientists and Related Workers, All Other",detailed,550
27764,19-4010,Agricultural and Food Science Technicians,detailed,700
27765,19-4021,Biological Technicians,detailed,3490
27766,19-4031,Chemical Technicians,detailed,3230
27767,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,1390
27768,19-4045,Geological and Hydrologic Technicians,detailed,520
27769,19-4061,Social Science Research Assistants,detailed,1050
27770,19-4071,Forest and Conservation Technicians,detailed,300
27771,19-4092,Forensic Science Technicians,detailed,300
27772,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,1900
27773,19-5011,Occupational Health and Safety Specialists,detailed,4640
27774,19-5012,Occupational Health and Safety Technicians,detailed,680
27775,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,8010
27776,21-1013,Marriage and Family Therapists,detailed,1820
27777,21-1015,Rehabilitation Counselors,detailed,7390
27778,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,20350
27779,21-1019,"Counselors, All Other",detailed,940
27780,21-1021,"Child, Family, and School Social Workers",detailed,21180
27781,21-1022,Healthcare Social Workers,detailed,7950
27782,21-1023,Mental Health and Substance Abuse Social Workers,detailed,7610
27783,21-1029,"Social Workers, All Other",detailed,1660
27784,21-1091,Health Education Specialists,detailed,2120
27785,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,4110
27786,21-1093,Social and Human Service Assistants,detailed,15870
27787,21-1094,Community Health Workers,detailed,1830
27788,21-1099,"Community and Social Service Specialists, All Other",detailed,1180
27789,21-2011,Clergy,detailed,2430
27790,21-2021,"Directors, Religious Activities and Education",detailed,1500
27791,21-2099,"Religious Workers, All Other",detailed,380
27792,23-1011,Lawyers,detailed,24840
27793,23-1012,Judicial Law Clerks,detailed,1000
27794,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,770
27795,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,190
27796,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,230
27797,23-2011,Paralegals and Legal Assistants,detailed,12620
27798,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,2250
27799,23-2099,"Legal Support Workers, All Other",detailed,970
27800,25-1011,"Business Teachers, Postsecondary",detailed,4970
27801,25-1021,"Computer Science Teachers, Postsecondary",detailed,1650
27802,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,2370
27803,25-1031,"Architecture Teachers, Postsecondary",detailed,330
27804,25-1032,"Engineering Teachers, Postsecondary",detailed,2560
27805,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,**
27806,25-1042,"Biological Science Teachers, Postsecondary",detailed,3190
27807,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,860
27808,25-1052,"Chemistry Teachers, Postsecondary",detailed,1470
27809,25-1053,"Environmental Science Teachers, Postsecondary",detailed,220
27810,25-1054,"Physics Teachers, Postsecondary",detailed,820
27811,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,300
27812,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,610
27813,25-1063,"Economics Teachers, Postsecondary",detailed,710
27814,25-1064,"Geography Teachers, Postsecondary",detailed,230
27815,25-1065,"Political Science Teachers, Postsecondary",detailed,640
27816,25-1066,"Psychology Teachers, Postsecondary",detailed,2290
27817,25-1067,"Sociology Teachers, Postsecondary",detailed,670
27818,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,600
27819,25-1071,"Health Specialties Teachers, Postsecondary",detailed,15130
27820,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,3420
27821,25-1081,"Education Teachers, Postsecondary",detailed,2530
27822,25-1082,"Library Science Teachers, Postsecondary",detailed,290
27823,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,800
27824,25-1112,"Law Teachers, Postsecondary",detailed,680
27825,25-1113,"Social Work Teachers, Postsecondary",detailed,820
27826,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,4380
27827,25-1122,"Communications Teachers, Postsecondary",detailed,1440
27828,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,3500
27829,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,1460
27830,25-1125,"History Teachers, Postsecondary",detailed,1030
27831,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,1020
27832,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,840
27833,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,4620
27834,25-1199,"Postsecondary Teachers, All Other",detailed,5110
27835,25-2011,"Preschool Teachers, Except Special Education",detailed,14400
27836,25-2012,"Kindergarten Teachers, Except Special Education",detailed,3040
27837,25-2021,"Elementary School Teachers, Except Special Education",detailed,57100
27838,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,26460
27839,25-2023,"Career/Technical Education Teachers, Middle School",detailed,480
27840,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,46130
27841,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,3700
27842,25-2051,"Special Education Teachers, Preschool",detailed,510
27843,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,5540
27844,25-2057,"Special Education Teachers, Middle School",detailed,3160
27845,25-2058,"Special Education Teachers, Secondary School",detailed,7970
27846,25-2059,"Special Education Teachers, All Other",detailed,160
27847,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,1290
27848,25-3021,Self-Enrichment Teachers,detailed,10190
27849,25-3031,"Substitute Teachers, Short-Term",detailed,15270
27850,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,5890
27851,25-4011,Archivists,detailed,230
27852,25-4012,Curators,detailed,670
27853,25-4013,Museum Technicians and Conservators,detailed,640
27854,25-4022,Librarians and Media Collections Specialists,detailed,5400
27855,25-4031,Library Technicians,detailed,1930
27856,25-9031,Instructional Coordinators,detailed,6730
27857,25-9044,"Teaching Assistants, Postsecondary",detailed,1220
27858,25-9045,"Teaching Assistants, Except Postsecondary",detailed,49610
27859,25-9099,"Educational Instruction and Library Workers, All Other",detailed,1850
27860,27-1011,Art Directors,detailed,1400
27861,27-1012,Craft Artists,detailed,150
27862,27-1014,Special Effects Artists and Animators,detailed,500
27863,27-1019,"Artists and Related Workers, All Other",detailed,140
27864,27-1021,Commercial and Industrial Designers,detailed,1040
27865,27-1022,Fashion Designers,detailed,**
27866,27-1023,Floral Designers,detailed,1520
27867,27-1024,Graphic Designers,detailed,7650
27868,27-1025,Interior Designers,detailed,1660
27869,27-1026,Merchandise Displayers and Window Trimmers,detailed,4980
27870,27-1027,Set and Exhibit Designers,detailed,250
27871,27-1029,"Designers, All Other",detailed,80
27872,27-2011,Actors,detailed,2050
27873,27-2012,Producers and Directors,detailed,2780
27874,27-2021,Athletes and Sports Competitors,detailed,1030
27875,27-2022,Coaches and Scouts,detailed,7170
27876,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,220
27877,27-2031,Dancers,detailed,90
27878,27-2032,Choreographers,detailed,70
27879,27-2041,Music Directors and Composers,detailed,420
27880,27-2042,Musicians and Singers,detailed,1120
27881,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,**
27882,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,1040
27883,27-3023,"News Analysts, Reporters, and Journalists",detailed,1350
27884,27-3031,Public Relations Specialists,detailed,7390
27885,27-3041,Editors,detailed,2950
27886,27-3042,Technical Writers,detailed,2090
27887,27-3043,Writers and Authors,detailed,1600
27888,27-3091,Interpreters and Translators,detailed,760
27889,27-3092,Court Reporters and Simultaneous Captioners,detailed,970
27890,27-3099,"Media and Communication Workers, All Other",detailed,300
27891,27-4011,Audio and Video Technicians,detailed,2280
27892,27-4012,Broadcast Technicians,detailed,750
27893,27-4014,Sound Engineering Technicians,detailed,270
27894,27-4021,Photographers,detailed,1880
27895,27-4031,"Camera Operators, Television, Video, and Film",detailed,810
27896,27-4032,Film and Video Editors,detailed,480
27897,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,**
27898,29-1011,Chiropractors,detailed,1470
27899,29-1021,"Dentists, General",detailed,3190
27900,29-1022,Oral and Maxillofacial Surgeons,detailed,290
27901,29-1023,Orthodontists,detailed,220
27902,29-1029,"Dentists, All Other Specialists",detailed,140
27903,29-1031,Dietitians and Nutritionists,detailed,3520
27904,29-1041,Optometrists,detailed,**
27905,29-1051,Pharmacists,detailed,14750
27906,29-1071,Physician Assistants,detailed,7200
27907,29-1081,Podiatrists,detailed,650
27908,29-1122,Occupational Therapists,detailed,7680
27909,29-1123,Physical Therapists,detailed,11800
27910,29-1124,Radiation Therapists,detailed,670
27911,29-1125,Recreational Therapists,detailed,1150
27912,29-1126,Respiratory Therapists,detailed,5930
27913,29-1127,Speech-Language Pathologists,detailed,5700
27914,29-1128,Exercise Physiologists,detailed,420
27915,29-1129,"Therapists, All Other",detailed,160
27916,29-1131,Veterinarians,detailed,3560
27917,29-1141,Registered Nurses,detailed,148040
27918,29-1151,Nurse Anesthetists,detailed,2010
27919,29-1161,Nurse Midwives,detailed,400
27920,29-1171,Nurse Practitioners,detailed,7820
27921,29-1181,Audiologists,detailed,460
27922,29-1211,Anesthesiologists,detailed,480
27923,29-1215,Family Medicine Physicians,detailed,3210
27924,29-1216,General Internal Medicine Physicians,detailed,**
27925,29-1218,Obstetricians and Gynecologists,detailed,430
27926,29-1221,"Pediatricians, General",detailed,460
27927,29-1223,Psychiatrists,detailed,1180
27928,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,22160
27929,29-1248,"Surgeons, Except Ophthalmologists",detailed,710
27930,29-1292,Dental Hygienists,detailed,9220
27931,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,650
27932,29-2010,Clinical Laboratory Technologists and Technicians,detailed,13870
27933,29-2031,Cardiovascular Technologists and Technicians,detailed,3180
27934,29-2032,Diagnostic Medical Sonographers,detailed,2820
27935,29-2033,Nuclear Medicine Technologists,detailed,860
27936,29-2034,Radiologic Technologists and Technicians,detailed,10150
27937,29-2035,Magnetic Resonance Imaging Technologists,detailed,1480
27938,29-2040,Emergency Medical Technicians and Paramedics,detailed,13890
27939,29-2051,Dietetic Technicians,detailed,1080
27940,29-2052,Pharmacy Technicians,detailed,18250
27941,29-2053,Psychiatric Technicians,detailed,2490
27942,29-2055,Surgical Technologists,detailed,4140
27943,29-2056,Veterinary Technologists and Technicians,detailed,5250
27944,29-2057,Ophthalmic Medical Technicians,detailed,1830
27945,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,36970
27946,29-2081,"Opticians, Dispensing",detailed,2570
27947,29-2091,Orthotists and Prosthetists,detailed,530
27948,29-2092,Hearing Aid Specialists,detailed,170
27949,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,14270
27950,29-9091,Athletic Trainers,detailed,1660
27951,29-9092,Genetic Counselors,detailed,140
27952,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,1480
27953,31-1120,Home Health and Personal Care Aides,detailed,183430
27954,31-1131,Nursing Assistants,detailed,75090
27955,31-1132,Orderlies,detailed,2610
27956,31-1133,Psychiatric Aides,detailed,2660
27957,31-2011,Occupational Therapy Assistants,detailed,2670
27958,31-2012,Occupational Therapy Aides,detailed,320
27959,31-2021,Physical Therapist Assistants,detailed,5330
27960,31-2022,Physical Therapist Aides,detailed,1990
27961,31-9011,Massage Therapists,detailed,4000
27962,31-9091,Dental Assistants,detailed,11400
27963,31-9092,Medical Assistants,detailed,29280
27964,31-9093,Medical Equipment Preparers,detailed,2080
27965,31-9094,Medical Transcriptionists,detailed,2640
27966,31-9095,Pharmacy Aides,detailed,2520
27967,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,2660
27968,31-9097,Phlebotomists,detailed,5410
27969,31-9099,"Healthcare Support Workers, All Other",detailed,1800
27970,33-1011,First-Line Supervisors of Correctional Officers,detailed,1260
27971,33-1012,First-Line Supervisors of Police and Detectives,detailed,3600
27972,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,910
27973,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,2810
27974,33-2011,Firefighters,detailed,4410
27975,33-2021,Fire Inspectors and Investigators,detailed,250
27976,33-3011,Bailiffs,detailed,710
27977,33-3012,Correctional Officers and Jailers,detailed,17590
27978,33-3021,Detectives and Criminal Investigators,detailed,2820
27979,33-3041,Parking Enforcement Workers,detailed,530
27980,33-3051,Police and Sheriff's Patrol Officers,detailed,27990
27981,33-3052,Transit and Railroad Police,detailed,40
27982,33-9011,Animal Control Workers,detailed,180
27983,33-9021,Private Detectives and Investigators,detailed,3330
27984,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,310
27985,33-9032,Security Guards,detailed,41330
27986,33-9091,Crossing Guards and Flaggers,detailed,7390
27987,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,5850
27988,33-9093,Transportation Security Screeners,detailed,1430
27989,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,7350
27990,35-1011,Chefs and Head Cooks,detailed,3020
27991,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,40640
27992,35-2011,"Cooks, Fast Food",detailed,7840
27993,35-2012,"Cooks, Institution and Cafeteria",detailed,14380
27994,35-2014,"Cooks, Restaurant",detailed,58390
27995,35-2015,"Cooks, Short Order",detailed,2270
27996,35-2019,"Cooks, All Other",detailed,220
27997,35-2021,Food Preparation Workers,detailed,17810
27998,35-3011,Bartenders,detailed,32450
27999,35-3023,Fast Food and Counter Workers,detailed,167840
28000,35-3031,Waiters and Waitresses,detailed,96210
28001,35-3041,"Food Servers, Nonrestaurant",detailed,12950
28002,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,16330
28003,35-9021,Dishwashers,detailed,22060
28004,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,15930
28005,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,980
28006,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,5950
28007,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,3590
28008,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,90110
28009,37-2012,Maids and Housekeeping Cleaners,detailed,30890
28010,37-2021,Pest Control Workers,detailed,1680
28011,37-3011,Landscaping and Groundskeeping Workers,detailed,32670
28012,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,430
28013,37-3013,Tree Trimmers and Pruners,detailed,2190
28014,37-3019,"Grounds Maintenance Workers, All Other",detailed,80
28015,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,1040
28016,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,12560
28017,39-2011,Animal Trainers,detailed,330
28018,39-2021,Animal Caretakers,detailed,8670
28019,39-3011,Gambling Dealers,detailed,3870
28020,39-3012,Gambling and Sports Book Writers and Runners,detailed,110
28021,39-3021,Motion Picture Projectionists,detailed,450
28022,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,4720
28023,39-3091,Amusement and Recreation Attendants,detailed,10770
28024,39-3092,Costume Attendants,detailed,210
28025,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,990
28026,39-4021,Funeral Attendants,detailed,2350
28027,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,1270
28028,39-5011,Barbers,detailed,1210
28029,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,24270
28030,39-5092,Manicurists and Pedicurists,detailed,5350
28031,39-5093,Shampooers,detailed,1520
28032,39-5094,Skincare Specialists,detailed,2540
28033,39-6011,Baggage Porters and Bellhops,detailed,1190
28034,39-6012,Concierges,detailed,1060
28035,39-7010,Tour and Travel Guides,detailed,2180
28036,39-9011,Childcare Workers,detailed,24340
28037,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,13400
28038,39-9032,Recreation Workers,detailed,13210
28039,39-9041,Residential Advisors,detailed,6860
28040,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,890
28041,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,47640
28042,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,12010
28043,41-2011,Cashiers,detailed,140150
28044,41-2012,Gambling Change Persons and Booth Cashiers,detailed,460
28045,41-2021,Counter and Rental Clerks,detailed,10830
28046,41-2022,Parts Salespersons,detailed,9800
28047,41-2031,Retail Salespersons,detailed,159180
28048,41-3011,Advertising Sales Agents,detailed,3700
28049,41-3021,Insurance Sales Agents,detailed,14880
28050,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,17050
28051,41-3041,Travel Agents,detailed,2210
28052,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,34350
28053,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,11530
28054,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,56930
28055,41-9011,Demonstrators and Product Promoters,detailed,2800
28056,41-9012,Models,detailed,40
28057,41-9021,Real Estate Brokers,detailed,780
28058,41-9022,Real Estate Sales Agents,detailed,6210
28059,41-9031,Sales Engineers,detailed,3200
28060,41-9041,Telemarketers,detailed,6020
28061,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,160
28062,41-9099,"Sales and Related Workers, All Other",detailed,1960
28063,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,68700
28064,43-2011,"Switchboard Operators, Including Answering Service",detailed,2130
28065,43-2021,Telephone Operators,detailed,220
28066,43-2099,"Communications Equipment Operators, All Other",detailed,70
28067,43-3011,Bill and Account Collectors,detailed,8320
28068,43-3021,Billing and Posting Clerks,detailed,20870
28069,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,55880
28070,43-3041,Gambling Cage Workers,detailed,**
28071,43-3051,Payroll and Timekeeping Clerks,detailed,5430
28072,43-3061,Procurement Clerks,detailed,3180
28073,43-3071,Tellers,detailed,18590
28074,43-3099,"Financial Clerks, All Other",detailed,640
28075,43-4011,Brokerage Clerks,detailed,2390
28076,43-4021,Correspondence Clerks,detailed,220
28077,43-4031,"Court, Municipal, and License Clerks",detailed,1660
28078,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,390
28079,43-4051,Customer Service Representatives,detailed,129250
