,occ_code,occ_title,o_group,tot_emp
8538,13-1041,Compliance Officers,detailed,10350
8539,13-1051,Cost Estimators,detailed,4880
8540,13-1071,Human Resources Specialists,detailed,21060
8541,13-1075,Labor Relations Specialists,detailed,1100
8542,13-1081,Logisticians,detailed,7780
8543,13-1111,Management Analysts,detailed,19860
8544,13-1121,"Meeting, Convention, and Event Planners",detailed,2820
8545,13-1131,Fundraisers,detailed,2010
8546,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,3240
8547,13-1151,Training and Development Specialists,detailed,9810
8548,13-1161,Market Research Analysts and Marketing Specialists,detailed,21300
8549,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,47170
8550,13-2011,Accountants and Auditors,detailed,36860
8551,13-2020,Property Appraisers and Assessors,detailed,2620
8552,13-2031,Budget Analysts,detailed,1880
8553,13-2041,Credit Analysts,detailed,2290
8554,13-2052,Personal Financial Advisors,detailed,4950
8555,13-2053,Insurance Underwriters,detailed,6730
8556,13-2061,Financial Examiners,detailed,**
8557,13-2071,Credit Counselors,detailed,690
8558,13-2072,Loan Officers,detailed,9460
8559,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,1740
8560,13-2082,Tax Preparers,detailed,1850
8561,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,14150
8562,15-1211,Computer Systems Analysts,detailed,19600
8563,15-1212,Information Security Analysts,detailed,4010
8564,15-1221,Computer and Information Research Scientists,detailed,720
8565,15-1231,Computer Network Support Specialists,detailed,6460
8566,15-1232,Computer User Support Specialists,detailed,22360
8567,15-1241,Computer Network Architects,detailed,5750
8568,15-1244,Network and Computer Systems Administrators,detailed,9150
8569,15-1245,Database Administrators and Architects,detailed,5390
8570,15-1251,Computer Programmers,detailed,4920
8571,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,45440
8572,15-1257,Web Developers and Digital Interface Designers,detailed,3170
8573,15-1299,"Computer Occupations, All Other",detailed,22000
8574,15-2011,Actuaries,detailed,250
8575,15-2031,Operations Research Analysts,detailed,3720
8576,15-2041,Statisticians,detailed,660
8577,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,1270
8578,17-1011,"Architects, Except Landscape and Naval",detailed,2640
8579,17-1012,Landscape Architects,detailed,620
8580,17-1021,Cartographers and Photogrammetrists,detailed,260
8581,17-1022,Surveyors,detailed,860
8582,17-2011,Aerospace Engineers,detailed,2430
8583,17-2031,Bioengineers and Biomedical Engineers,detailed,300
8584,17-2041,Chemical Engineers,detailed,570
8585,17-2051,Civil Engineers,detailed,7380
8586,17-2061,Computer Hardware Engineers,detailed,1710
8587,17-2071,Electrical Engineers,detailed,4180
8588,17-2072,"Electronics Engineers, Except Computer",detailed,4050
8589,17-2081,Environmental Engineers,detailed,1760
8590,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,1340
8591,17-2112,Industrial Engineers,detailed,7380
8592,17-2121,Marine Engineers and Naval Architects,detailed,**
8593,17-2131,Materials Engineers,detailed,420
8594,17-2141,Mechanical Engineers,detailed,4970
8595,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,**
8596,17-2199,"Engineers, All Other",detailed,6780
8597,17-3011,Architectural and Civil Drafters,detailed,2090
8598,17-3012,Electrical and Electronics Drafters,detailed,630
8599,17-3013,Mechanical Drafters,detailed,810
8600,17-3019,"Drafters, All Other",detailed,370
8601,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,**
8602,17-3022,Civil Engineering Technologists and Technicians,detailed,1240
8603,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,3380
8604,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,320
8605,17-3025,Environmental Engineering Technologists and Technicians,detailed,490
8606,17-3026,Industrial Engineering Technologists and Technicians,detailed,1270
8607,17-3027,Mechanical Engineering Technologists and Technicians,detailed,460
8608,17-3031,Surveying and Mapping Technicians,detailed,1370
8609,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,2020
8610,19-1012,Food Scientists and Technologists,detailed,580
8611,19-1013,Soil and Plant Scientists,detailed,180
8612,19-1021,Biochemists and Biophysicists,detailed,190
8613,19-1022,Microbiologists,detailed,930
8614,19-1023,Zoologists and Wildlife Biologists,detailed,180
8615,19-1029,"Biological Scientists, All Other",detailed,1090
8616,19-1031,Conservation Scientists,detailed,320
8617,19-1032,Foresters,detailed,380
8618,19-1041,Epidemiologists,detailed,390
8619,19-1042,"Medical Scientists, Except Epidemiologists",detailed,2000
8620,19-1099,"Life Scientists, All Other",detailed,120
8621,19-2012,Physicists,detailed,60
8622,19-2021,Atmospheric and Space Scientists,detailed,70
8623,19-2031,Chemists,detailed,1270
8624,19-2032,Materials Scientists,detailed,**
8625,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1480
8626,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,550
8627,19-2043,Hydrologists,detailed,70
8628,19-2099,"Physical Scientists, All Other",detailed,330
8629,19-3011,Economists,detailed,360
8630,19-3022,Survey Researchers,detailed,**
8631,19-3031,"Clinical, Counseling, and School Psychologists",detailed,2140
8632,19-3039,"Psychologists, All Other",detailed,350
8633,19-3051,Urban and Regional Planners,detailed,900
8634,19-3091,Anthropologists and Archeologists,detailed,150
8635,19-3092,Geographers,detailed,70
8636,19-3093,Historians,detailed,80
8637,19-3099,"Social Scientists and Related Workers, All Other",detailed,2060
8638,19-4010,Agricultural and Food Science Technicians,detailed,880
8639,19-4021,Biological Technicians,detailed,1830
8640,19-4031,Chemical Technicians,detailed,2150
8641,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,920
8642,19-4045,Geological and Hydrologic Technicians,detailed,190
8643,19-4061,Social Science Research Assistants,detailed,2240
8644,19-4071,Forest and Conservation Technicians,detailed,190
8645,19-4092,Forensic Science Technicians,detailed,560
8646,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,1830
8647,19-5011,Occupational Health and Safety Specialists,detailed,1800
8648,19-5012,Occupational Health and Safety Technicians,detailed,430
8649,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,9540
8650,21-1013,Marriage and Family Therapists,detailed,130
8651,21-1015,Rehabilitation Counselors,detailed,1460
8652,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,5410
8653,21-1019,"Counselors, All Other",detailed,610
8654,21-1021,"Child, Family, and School Social Workers",detailed,7410
8655,21-1022,Healthcare Social Workers,detailed,3490
8656,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1070
8657,21-1029,"Social Workers, All Other",detailed,980
8658,21-1091,Health Education Specialists,detailed,2530
8659,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,2910
8660,21-1093,Social and Human Service Assistants,detailed,7750
8661,21-1094,Community Health Workers,detailed,1200
8662,21-1099,"Community and Social Service Specialists, All Other",detailed,2390
8663,21-2011,Clergy,detailed,1030
8664,21-2021,"Directors, Religious Activities and Education",detailed,180
8665,21-2099,"Religious Workers, All Other",detailed,200
8666,23-1011,Lawyers,detailed,19500
8667,23-1012,Judicial Law Clerks,detailed,540
8668,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,500
8669,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,110
8670,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,1200
8671,23-2011,Paralegals and Legal Assistants,detailed,10820
8672,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,450
8673,23-2099,"Legal Support Workers, All Other",detailed,1190
8674,25-1011,"Business Teachers, Postsecondary",detailed,1390
8675,25-1021,"Computer Science Teachers, Postsecondary",detailed,470
8676,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,740
8677,25-1031,"Architecture Teachers, Postsecondary",detailed,320
8678,25-1032,"Engineering Teachers, Postsecondary",detailed,290
8679,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,220
8680,25-1042,"Biological Science Teachers, Postsecondary",detailed,740
8681,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,70
8682,25-1052,"Chemistry Teachers, Postsecondary",detailed,300
8683,25-1054,"Physics Teachers, Postsecondary",detailed,120
8684,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,120
8685,25-1063,"Economics Teachers, Postsecondary",detailed,110
8686,25-1064,"Geography Teachers, Postsecondary",detailed,50
8687,25-1065,"Political Science Teachers, Postsecondary",detailed,300
8688,25-1066,"Psychology Teachers, Postsecondary",detailed,480
8689,25-1067,"Sociology Teachers, Postsecondary",detailed,160
8690,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,90
8691,25-1071,"Health Specialties Teachers, Postsecondary",detailed,5030
8692,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,1060
8693,25-1081,"Education Teachers, Postsecondary",detailed,1090
8694,25-1082,"Library Science Teachers, Postsecondary",detailed,150
8695,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,170
8696,25-1112,"Law Teachers, Postsecondary",detailed,100
8697,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,1870
8698,25-1122,"Communications Teachers, Postsecondary",detailed,470
8699,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1070
8700,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,290
8701,25-1125,"History Teachers, Postsecondary",detailed,430
8702,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,330
8703,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,80
8704,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,3660
8705,25-1199,"Postsecondary Teachers, All Other",detailed,10560
8706,25-2011,"Preschool Teachers, Except Special Education",detailed,11920
8707,25-2012,"Kindergarten Teachers, Except Special Education",detailed,3570
8708,25-2021,"Elementary School Teachers, Except Special Education",detailed,50250
8709,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,28440
8710,25-2023,"Career/Technical Education Teachers, Middle School",detailed,780
8711,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,26500
8712,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,990
8713,25-2051,"Special Education Teachers, Preschool",detailed,120
8714,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,5030
8715,25-2057,"Special Education Teachers, Middle School",detailed,3080
8716,25-2058,"Special Education Teachers, Secondary School",detailed,3660
8717,25-2059,"Special Education Teachers, All Other",detailed,1190
8718,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,1160
8719,25-3021,Self-Enrichment Teachers,detailed,6650
8720,25-3031,"Substitute Teachers, Short-Term",detailed,13750
8721,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,**
8722,25-4011,Archivists,detailed,220
8723,25-4012,Curators,detailed,320
8724,25-4013,Museum Technicians and Conservators,detailed,220
8725,25-4022,Librarians and Media Collections Specialists,detailed,3390
8726,25-4031,Library Technicians,detailed,1730
8727,25-9021,Farm and Home Management Educators,detailed,130
8728,25-9031,Instructional Coordinators,detailed,11080
8729,25-9044,"Teaching Assistants, Postsecondary",detailed,4760
8730,25-9045,"Teaching Assistants, Except Postsecondary",detailed,35020
8731,25-9099,"Educational Instruction and Library Workers, All Other",detailed,4980
8732,27-1011,Art Directors,detailed,920
8733,27-1012,Craft Artists,detailed,90
8734,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,210
8735,27-1014,Special Effects Artists and Animators,detailed,1180
8736,27-1019,"Artists and Related Workers, All Other",detailed,390
8737,27-1021,Commercial and Industrial Designers,detailed,990
8738,27-1022,Fashion Designers,detailed,570
8739,27-1023,Floral Designers,detailed,1110
8740,27-1024,Graphic Designers,detailed,5590
8741,27-1025,Interior Designers,detailed,2200
8742,27-1026,Merchandise Displayers and Window Trimmers,detailed,6720
8743,27-1027,Set and Exhibit Designers,detailed,620
8744,27-1029,"Designers, All Other",detailed,1230
8745,27-2011,Actors,detailed,3000
8746,27-2012,Producers and Directors,detailed,5110
8747,27-2021,Athletes and Sports Competitors,detailed,460
8748,27-2022,Coaches and Scouts,detailed,4320
8749,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,240
8750,27-2031,Dancers,detailed,160
8751,27-2032,Choreographers,detailed,**
8752,27-2041,Music Directors and Composers,detailed,100
8753,27-2042,Musicians and Singers,detailed,810
8754,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,2360
8755,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,770
8756,27-3023,"News Analysts, Reporters, and Journalists",detailed,1400
8757,27-3031,Public Relations Specialists,detailed,5760
8758,27-3041,Editors,detailed,2140
8759,27-3042,Technical Writers,detailed,1370
8760,27-3043,Writers and Authors,detailed,930
8761,27-3091,Interpreters and Translators,detailed,1800
8762,27-3092,Court Reporters and Simultaneous Captioners,detailed,470
8763,27-3099,"Media and Communication Workers, All Other",detailed,1130
8764,27-4011,Audio and Video Technicians,detailed,2250
8765,27-4012,Broadcast Technicians,detailed,1320
8766,27-4014,Sound Engineering Technicians,detailed,490
8767,27-4021,Photographers,detailed,1860
8768,27-4031,"Camera Operators, Television, Video, and Film",detailed,1360
8769,27-4032,Film and Video Editors,detailed,1410
8770,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,1010
8771,29-1011,Chiropractors,detailed,990
8772,29-1021,"Dentists, General",detailed,2950
8773,29-1023,Orthodontists,detailed,200
8774,29-1031,Dietitians and Nutritionists,detailed,2860
8775,29-1041,Optometrists,detailed,840
8776,29-1051,Pharmacists,detailed,9110
8777,29-1071,Physician Assistants,detailed,3790
8778,29-1081,Podiatrists,detailed,310
8779,29-1122,Occupational Therapists,detailed,3070
8780,29-1123,Physical Therapists,detailed,5430
8781,29-1124,Radiation Therapists,detailed,440
8782,29-1125,Recreational Therapists,detailed,600
8783,29-1126,Respiratory Therapists,detailed,4320
8784,29-1127,Speech-Language Pathologists,detailed,3440
8785,29-1128,Exercise Physiologists,detailed,300
8786,29-1129,"Therapists, All Other",detailed,140
8787,29-1131,Veterinarians,detailed,2200
8788,29-1141,Registered Nurses,detailed,75430
8789,29-1151,Nurse Anesthetists,detailed,1110
8790,29-1161,Nurse Midwives,detailed,520
8791,29-1171,Nurse Practitioners,detailed,7690
8792,29-1181,Audiologists,detailed,**
8793,29-1211,Anesthesiologists,detailed,610
8794,29-1215,Family Medicine Physicians,detailed,2260
8795,29-1216,General Internal Medicine Physicians,detailed,**
8796,29-1218,Obstetricians and Gynecologists,detailed,780
8797,29-1221,"Pediatricians, General",detailed,640
8798,29-1223,Psychiatrists,detailed,320
8799,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,11040
8800,29-1248,"Surgeons, Except Ophthalmologists",detailed,**
8801,29-1292,Dental Hygienists,detailed,6410
8802,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,2600
8803,29-2010,Clinical Laboratory Technologists and Technicians,detailed,11330
8804,29-2031,Cardiovascular Technologists and Technicians,detailed,1470
8805,29-2032,Diagnostic Medical Sonographers,detailed,2390
8806,29-2033,Nuclear Medicine Technologists,detailed,550
8807,29-2034,Radiologic Technologists and Technicians,detailed,5870
8808,29-2035,Magnetic Resonance Imaging Technologists,detailed,1310
8809,29-2040,Emergency Medical Technicians and Paramedics,detailed,9370
8810,29-2051,Dietetic Technicians,detailed,220
8811,29-2052,Pharmacy Technicians,detailed,11360
8812,29-2053,Psychiatric Technicians,detailed,850
8813,29-2055,Surgical Technologists,detailed,4040
8814,29-2056,Veterinary Technologists and Technicians,detailed,3400
8815,29-2057,Ophthalmic Medical Technicians,detailed,1390
8816,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,22610
8817,29-2081,"Opticians, Dispensing",detailed,1750
8818,29-2091,Orthotists and Prosthetists,detailed,330
8819,29-2092,Hearing Aid Specialists,detailed,280
8820,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,9350
8821,29-9091,Athletic Trainers,detailed,990
8822,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**
8823,31-1120,Home Health and Personal Care Aides,detailed,41150
8824,31-1131,Nursing Assistants,detailed,33420
8825,31-1132,Orderlies,detailed,1330
8826,31-1133,Psychiatric Aides,detailed,**
8827,31-2011,Occupational Therapy Assistants,detailed,1100
8828,31-2012,Occupational Therapy Aides,detailed,120
8829,31-2021,Physical Therapist Assistants,detailed,2570
8830,31-2022,Physical Therapist Aides,detailed,890
8831,31-9011,Massage Therapists,detailed,2670
8832,31-9091,Dental Assistants,detailed,8790
8833,31-9092,Medical Assistants,detailed,27180
8834,31-9093,Medical Equipment Preparers,detailed,1780
8835,31-9094,Medical Transcriptionists,detailed,1930
8836,31-9095,Pharmacy Aides,detailed,900
8837,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1780
8838,31-9097,Phlebotomists,detailed,4350
8839,31-9099,"Healthcare Support Workers, All Other",detailed,**
8840,33-1011,First-Line Supervisors of Correctional Officers,detailed,2350
8841,33-1012,First-Line Supervisors of Police and Detectives,detailed,6830
8842,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,3640
8843,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1980
8844,33-2011,Firefighters,detailed,11760
8845,33-2021,Fire Inspectors and Investigators,detailed,250
8846,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,390
8847,33-3011,Bailiffs,detailed,990
8848,33-3012,Correctional Officers and Jailers,detailed,15110
8849,33-3021,Detectives and Criminal Investigators,detailed,3740
8850,33-3031,Fish and Game Wardens,detailed,220
8851,33-3041,Parking Enforcement Workers,detailed,80
8852,33-3051,Police and Sheriff's Patrol Officers,detailed,22140
8853,33-3052,Transit and Railroad Police,detailed,30
8854,33-9011,Animal Control Workers,detailed,510
8855,33-9021,Private Detectives and Investigators,detailed,980
8856,33-9032,Security Guards,detailed,32330
8857,33-9091,Crossing Guards and Flaggers,detailed,620
8858,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,2120
8859,33-9093,Transportation Security Screeners,detailed,1520
8860,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,3750
8861,35-1011,Chefs and Head Cooks,detailed,1960
8862,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,36270
8863,35-2011,"Cooks, Fast Food",detailed,16400
8864,35-2012,"Cooks, Institution and Cafeteria",detailed,8330
8865,35-2014,"Cooks, Restaurant",detailed,39120
8866,35-2015,"Cooks, Short Order",detailed,2620
8867,35-2019,"Cooks, All Other",detailed,590
8868,35-2021,Food Preparation Workers,detailed,33830
8869,35-3011,Bartenders,detailed,11680
8870,35-3023,Fast Food and Counter Workers,detailed,135320
8871,35-3031,Waiters and Waitresses,detailed,84490
8872,35-3041,"Food Servers, Nonrestaurant",detailed,4550
8873,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,9520
8874,35-9021,Dishwashers,detailed,14040
8875,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,15130
8876,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,3120
8877,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,4860
8878,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,3660
8879,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,54920
8880,37-2012,Maids and Housekeeping Cleaners,detailed,19040
8881,37-2019,"Building Cleaning Workers, All Other",detailed,830
8882,37-2021,Pest Control Workers,detailed,4550
8883,37-3011,Landscaping and Groundskeeping Workers,detailed,22410
8884,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,620
8885,37-3013,Tree Trimmers and Pruners,detailed,1160
8886,37-3019,"Grounds Maintenance Workers, All Other",detailed,250
8887,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,5220
8888,39-2011,Animal Trainers,detailed,410
8889,39-2021,Animal Caretakers,detailed,6140
8890,39-3011,Gambling Dealers,detailed,**
8891,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,6010
8892,39-3091,Amusement and Recreation Attendants,detailed,8870
8893,39-3092,Costume Attendants,detailed,300
8894,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,230
8895,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,240
8896,39-4011,Embalmers,detailed,**
8897,39-4021,Funeral Attendants,detailed,1380
8898,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,520
8899,39-5011,Barbers,detailed,500
8900,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,9310
8901,39-5092,Manicurists and Pedicurists,detailed,**
8902,39-5093,Shampooers,detailed,470
8903,39-5094,Skincare Specialists,detailed,1670
8904,39-6011,Baggage Porters and Bellhops,detailed,1030
8905,39-6012,Concierges,detailed,600
8906,39-7010,Tour and Travel Guides,detailed,1040
8907,39-9011,Childcare Workers,detailed,17220
8908,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,6560
8909,39-9032,Recreation Workers,detailed,9870
8910,39-9041,Residential Advisors,detailed,2730
8911,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,1530
8912,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,37430
8913,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,5750
8914,41-2011,Cashiers,detailed,115640
8915,41-2021,Counter and Rental Clerks,detailed,13220
8916,41-2022,Parts Salespersons,detailed,9220
8917,41-2031,Retail Salespersons,detailed,143080
8918,41-3011,Advertising Sales Agents,detailed,3820
8919,41-3021,Insurance Sales Agents,detailed,14370
8920,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,10440
8921,41-3041,Travel Agents,detailed,2030
8922,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,38640
8923,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,8710
8924,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,47670
8925,41-9011,Demonstrators and Product Promoters,detailed,1870
8926,41-9021,Real Estate Brokers,detailed,1000
8927,41-9022,Real Estate Sales Agents,detailed,8910
8928,41-9031,Sales Engineers,detailed,3220
8929,41-9041,Telemarketers,detailed,2180
8930,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,40
8931,41-9099,"Sales and Related Workers, All Other",detailed,4510
8932,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,48300
8933,43-2011,"Switchboard Operators, Including Answering Service",detailed,2560
8934,43-2021,Telephone Operators,detailed,240
8935,43-2099,"Communications Equipment Operators, All Other",detailed,60
8936,43-3011,Bill and Account Collectors,detailed,8780
8937,43-3021,Billing and Posting Clerks,detailed,14710
8938,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,36960
8939,43-3051,Payroll and Timekeeping Clerks,detailed,4430
8940,43-3061,Procurement Clerks,detailed,2860
8941,43-3071,Tellers,detailed,10900
8942,43-3099,"Financial Clerks, All Other",detailed,750
8943,43-4011,Brokerage Clerks,detailed,820
8944,43-4021,Correspondence Clerks,detailed,100
8945,43-4031,"Court, Municipal, and License Clerks",detailed,5250
8946,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,530
8947,43-4051,Customer Service Representatives,detailed,112130
8948,43-4061,"Eligibility Interviewers, Government Programs",detailed,3930
8949,43-4071,File Clerks,detailed,2820
8950,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,9060
8951,43-4111,"Interviewers, Except Eligibility and Loan",detailed,1020
8952,43-4121,"Library Assistants, Clerical",detailed,1070
8953,43-4131,Loan Interviewers and Clerks,detailed,4940
8954,43-4141,New Accounts Clerks,detailed,530
8955,43-4151,Order Clerks,detailed,2390
8956,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,2690
8957,43-4171,Receptionists and Information Clerks,detailed,26230
8958,43-4199,"Information and Record Clerks, All Other",detailed,4060
8959,43-5011,Cargo and Freight Agents,detailed,3870
8960,43-5021,Couriers and Messengers,detailed,2740
8961,43-5031,Public Safety Telecommunicators,detailed,3430
8962,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,5540
8963,43-5041,"Meter Readers, Utilities",detailed,1520
