,occ_code,occ_title,o_group,tot_emp
9277,13-2020,Property Appraisers and Assessors,detailed,200
9278,13-2031,Budget Analysts,detailed,280
9279,13-2041,Credit Analysts,detailed,130
9280,13-2052,Personal Financial Advisors,detailed,640
9281,13-2053,Insurance Underwriters,detailed,460
9282,13-2071,Credit Counselors,detailed,40
9283,13-2072,Loan Officers,detailed,1190
9284,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,90
9285,13-2082,Tax Preparers,detailed,320
9286,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,1220
9287,15-1211,Computer Systems Analysts,detailed,1780
9288,15-1212,Information Security Analysts,detailed,340
9289,15-1221,Computer and Information Research Scientists,detailed,80
9290,15-1231,Computer Network Support Specialists,detailed,840
9291,15-1232,Computer User Support Specialists,detailed,1150
9292,15-1241,Computer Network Architects,detailed,420
9293,15-1244,Network and Computer Systems Administrators,detailed,1260
9294,15-1245,Database Administrators and Architects,detailed,310
9295,15-1251,Computer Programmers,detailed,470
9296,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,1880
9297,15-1257,Web Developers and Digital Interface Designers,detailed,300
9298,15-1299,"Computer Occupations, All Other",detailed,1700
9299,15-2031,Operations Research Analysts,detailed,150
9300,15-2041,Statisticians,detailed,170
9301,17-1011,"Architects, Except Landscape and Naval",detailed,680
9302,17-1012,Landscape Architects,detailed,**
9303,17-1021,Cartographers and Photogrammetrists,detailed,40
9304,17-1022,Surveyors,detailed,220
9305,17-2011,Aerospace Engineers,detailed,30
9306,17-2051,Civil Engineers,detailed,2050
9307,17-2061,Computer Hardware Engineers,detailed,60
9308,17-2071,Electrical Engineers,detailed,990
9309,17-2072,"Electronics Engineers, Except Computer",detailed,450
9310,17-2081,Environmental Engineers,detailed,200
9311,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,80
9312,17-2112,Industrial Engineers,detailed,60
9313,17-2121,Marine Engineers and Naval Architects,detailed,90
9314,17-2141,Mechanical Engineers,detailed,740
9315,17-2171,Petroleum Engineers,detailed,30
9316,17-2199,"Engineers, All Other",detailed,600
9317,17-3011,Architectural and Civil Drafters,detailed,400
9318,17-3012,Electrical and Electronics Drafters,detailed,160
9319,17-3013,Mechanical Drafters,detailed,90
9320,17-3019,"Drafters, All Other",detailed,30
9321,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,70
9322,17-3022,Civil Engineering Technologists and Technicians,detailed,170
9323,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,650
9324,17-3025,Environmental Engineering Technologists and Technicians,detailed,70
9325,17-3031,Surveying and Mapping Technicians,detailed,120
9326,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,470
9327,19-1013,Soil and Plant Scientists,detailed,110
9328,19-1022,Microbiologists,detailed,50
9329,19-1023,Zoologists and Wildlife Biologists,detailed,250
9330,19-1029,"Biological Scientists, All Other",detailed,300
9331,19-1031,Conservation Scientists,detailed,170
9332,19-1042,"Medical Scientists, Except Epidemiologists",detailed,280
9333,19-2011,Astronomers,detailed,100
9334,19-2012,Physicists,detailed,50
9335,19-2021,Atmospheric and Space Scientists,detailed,80
9336,19-2031,Chemists,detailed,150
9337,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,560
9338,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,110
9339,19-2099,"Physical Scientists, All Other",detailed,70
9340,19-3011,Economists,detailed,90
9341,19-3022,Survey Researchers,detailed,60
9342,19-3031,"Clinical, Counseling, and School Psychologists",detailed,410
9343,19-3039,"Psychologists, All Other",detailed,130
9344,19-3051,Urban and Regional Planners,detailed,490
9345,19-3091,Anthropologists and Archeologists,detailed,130
9346,19-3093,Historians,detailed,30
9347,19-3099,"Social Scientists and Related Workers, All Other",detailed,270
9348,19-4010,Agricultural and Food Science Technicians,detailed,60
9349,19-4021,Biological Technicians,detailed,650
9350,19-4031,Chemical Technicians,detailed,**
9351,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,130
9352,19-4061,Social Science Research Assistants,detailed,110
9353,19-4071,Forest and Conservation Technicians,detailed,80
9354,19-4092,Forensic Science Technicians,detailed,80
9355,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,730
9356,19-5011,Occupational Health and Safety Specialists,detailed,470
9357,19-5012,Occupational Health and Safety Technicians,detailed,40
9358,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,1780
9359,21-1013,Marriage and Family Therapists,detailed,150
9360,21-1015,Rehabilitation Counselors,detailed,170
9361,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,710
9362,21-1019,"Counselors, All Other",detailed,100
9363,21-1021,"Child, Family, and School Social Workers",detailed,1700
9364,21-1022,Healthcare Social Workers,detailed,760
9365,21-1023,Mental Health and Substance Abuse Social Workers,detailed,420
9366,21-1029,"Social Workers, All Other",detailed,200
9367,21-1091,Health Education Specialists,detailed,390
9368,21-1093,Social and Human Service Assistants,detailed,2430
9369,21-1094,Community Health Workers,detailed,480
9370,21-1099,"Community and Social Service Specialists, All Other",detailed,810
9371,21-2011,Clergy,detailed,670
9372,21-2021,"Directors, Religious Activities and Education",detailed,130
9373,21-2099,"Religious Workers, All Other",detailed,**
9374,23-1011,Lawyers,detailed,2040
9375,23-2011,Paralegals and Legal Assistants,detailed,1130
9376,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,170
9377,23-2099,"Legal Support Workers, All Other",detailed,100
9378,25-1011,"Business Teachers, Postsecondary",detailed,280
9379,25-1021,"Computer Science Teachers, Postsecondary",detailed,120
9380,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,170
9381,25-1032,"Engineering Teachers, Postsecondary",detailed,70
9382,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,270
9383,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,200
9384,25-1063,"Economics Teachers, Postsecondary",detailed,**
9385,25-1065,"Political Science Teachers, Postsecondary",detailed,70
9386,25-1066,"Psychology Teachers, Postsecondary",detailed,140
9387,25-1071,"Health Specialties Teachers, Postsecondary",detailed,480
9388,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,190
9389,25-1081,"Education Teachers, Postsecondary",detailed,440
9390,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,300
9391,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,450
9392,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,70
9393,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,830
9394,25-1199,"Postsecondary Teachers, All Other",detailed,450
9395,25-2011,"Preschool Teachers, Except Special Education",detailed,1600
9396,25-2012,"Kindergarten Teachers, Except Special Education",detailed,**
9397,25-2021,"Elementary School Teachers, Except Special Education",detailed,5780
9398,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,2090
9399,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,4320
9400,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1690
9401,25-2057,"Special Education Teachers, Middle School",detailed,150
9402,25-2058,"Special Education Teachers, Secondary School",detailed,200
9403,25-2059,"Special Education Teachers, All Other",detailed,80
9404,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,380
9405,25-3021,Self-Enrichment Teachers,detailed,2490
9406,25-3031,"Substitute Teachers, Short-Term",detailed,2760
9407,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,6450
9408,25-4011,Archivists,detailed,**
9409,25-4012,Curators,detailed,50
9410,25-4013,Museum Technicians and Conservators,detailed,60
9411,25-4022,Librarians and Media Collections Specialists,detailed,510
9412,25-4031,Library Technicians,detailed,180
9413,25-9031,Instructional Coordinators,detailed,880
9414,25-9045,"Teaching Assistants, Except Postsecondary",detailed,6130
9415,25-9099,"Educational Instruction and Library Workers, All Other",detailed,400
9416,27-1011,Art Directors,detailed,100
9417,27-1012,Craft Artists,detailed,30
9418,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,70
9419,27-1014,Special Effects Artists and Animators,detailed,70
9420,27-1019,"Artists and Related Workers, All Other",detailed,**
9421,27-1021,Commercial and Industrial Designers,detailed,100
9422,27-1022,Fashion Designers,detailed,60
9423,27-1023,Floral Designers,detailed,260
9424,27-1024,Graphic Designers,detailed,550
9425,27-1025,Interior Designers,detailed,180
9426,27-1026,Merchandise Displayers and Window Trimmers,detailed,920
9427,27-1027,Set and Exhibit Designers,detailed,90
9428,27-2011,Actors,detailed,**
9429,27-2012,Producers and Directors,detailed,**
9430,27-2022,Coaches and Scouts,detailed,920
9431,27-2031,Dancers,detailed,360
9432,27-2041,Music Directors and Composers,detailed,100
9433,27-2042,Musicians and Singers,detailed,740
9434,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,90
9435,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,260
9436,27-3023,"News Analysts, Reporters, and Journalists",detailed,130
9437,27-3031,Public Relations Specialists,detailed,1090
9438,27-3041,Editors,detailed,420
9439,27-3042,Technical Writers,detailed,80
9440,27-3043,Writers and Authors,detailed,60
9441,27-3091,Interpreters and Translators,detailed,70
9442,27-3099,"Media and Communication Workers, All Other",detailed,80
9443,27-4011,Audio and Video Technicians,detailed,510
9444,27-4012,Broadcast Technicians,detailed,60
9445,27-4014,Sound Engineering Technicians,detailed,30
9446,27-4021,Photographers,detailed,430
9447,27-4031,"Camera Operators, Television, Video, and Film",detailed,110
9448,27-4032,Film and Video Editors,detailed,110
9449,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,310
9450,29-1011,Chiropractors,detailed,80
9451,29-1021,"Dentists, General",detailed,700
9452,29-1031,Dietitians and Nutritionists,detailed,270
9453,29-1041,Optometrists,detailed,160
9454,29-1051,Pharmacists,detailed,1630
9455,29-1071,Physician Assistants,detailed,300
9456,29-1081,Podiatrists,detailed,40
9457,29-1122,Occupational Therapists,detailed,300
9458,29-1123,Physical Therapists,detailed,790
9459,29-1124,Radiation Therapists,detailed,**
9460,29-1125,Recreational Therapists,detailed,30
9461,29-1126,Respiratory Therapists,detailed,350
9462,29-1127,Speech-Language Pathologists,detailed,**
9463,29-1131,Veterinarians,detailed,250
9464,29-1141,Registered Nurses,detailed,11330
9465,29-1151,Nurse Anesthetists,detailed,90
9466,29-1171,Nurse Practitioners,detailed,420
9467,29-1181,Audiologists,detailed,100
9468,29-1211,Anesthesiologists,detailed,**
9469,29-1215,Family Medicine Physicians,detailed,330
9470,29-1216,General Internal Medicine Physicians,detailed,330
9471,29-1218,Obstetricians and Gynecologists,detailed,180
9472,29-1221,"Pediatricians, General",detailed,200
9473,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,1490
9474,29-1248,"Surgeons, Except Ophthalmologists",detailed,140
9475,29-1292,Dental Hygienists,detailed,1000
9476,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,160
9477,29-2010,Clinical Laboratory Technologists and Technicians,detailed,1190
9478,29-2031,Cardiovascular Technologists and Technicians,detailed,150
9479,29-2032,Diagnostic Medical Sonographers,detailed,170
9480,29-2033,Nuclear Medicine Technologists,detailed,40
9481,29-2034,Radiologic Technologists and Technicians,detailed,660
9482,29-2035,Magnetic Resonance Imaging Technologists,detailed,110
9483,29-2040,Emergency Medical Technicians and Paramedics,detailed,590
9484,29-2051,Dietetic Technicians,detailed,230
9485,29-2052,Pharmacy Technicians,detailed,1790
9486,29-2053,Psychiatric Technicians,detailed,330
9487,29-2055,Surgical Technologists,detailed,310
9488,29-2056,Veterinary Technologists and Technicians,detailed,260
9489,29-2057,Ophthalmic Medical Technicians,detailed,340
9490,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1050
9491,29-2081,"Opticians, Dispensing",detailed,340
9492,29-2091,Orthotists and Prosthetists,detailed,40
9493,29-2092,Hearing Aid Specialists,detailed,160
9494,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1070
9495,29-9091,Athletic Trainers,detailed,140
9496,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**
9497,31-1120,Home Health and Personal Care Aides,detailed,8650
9498,31-1131,Nursing Assistants,detailed,4000
9499,31-1132,Orderlies,detailed,160
9500,31-1133,Psychiatric Aides,detailed,390
9501,31-2011,Occupational Therapy Assistants,detailed,50
9502,31-2021,Physical Therapist Assistants,detailed,190
9503,31-2022,Physical Therapist Aides,detailed,**
9504,31-9011,Massage Therapists,detailed,1200
9505,31-9091,Dental Assistants,detailed,1590
9506,31-9092,Medical Assistants,detailed,4340
9507,31-9093,Medical Equipment Preparers,detailed,290
9508,31-9094,Medical Transcriptionists,detailed,180
9509,31-9095,Pharmacy Aides,detailed,160
9510,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,360
9511,31-9097,Phlebotomists,detailed,830
9512,31-9099,"Healthcare Support Workers, All Other",detailed,940
9513,33-1012,First-Line Supervisors of Police and Detectives,detailed,640
9514,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,470
9515,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,700
9516,33-2011,Firefighters,detailed,1800
9517,33-3012,Correctional Officers and Jailers,detailed,1450
9518,33-3021,Detectives and Criminal Investigators,detailed,450
9519,33-3041,Parking Enforcement Workers,detailed,40
9520,33-3051,Police and Sheriff's Patrol Officers,detailed,2500
9521,33-9032,Security Guards,detailed,8930
9522,33-9091,Crossing Guards and Flaggers,detailed,**
9523,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,750
9524,33-9093,Transportation Security Screeners,detailed,1090
9525,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,220
9526,35-1011,Chefs and Head Cooks,detailed,940
9527,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,6430
9528,35-2011,"Cooks, Fast Food",detailed,1020
9529,35-2012,"Cooks, Institution and Cafeteria",detailed,1360
9530,35-2014,"Cooks, Restaurant",detailed,11220
9531,35-2015,"Cooks, Short Order",detailed,880
9532,35-2019,"Cooks, All Other",detailed,700
9533,35-2021,Food Preparation Workers,detailed,9290
9534,35-3011,Bartenders,detailed,3410
9535,35-3023,Fast Food and Counter Workers,detailed,17070
9536,35-3031,Waiters and Waitresses,detailed,19500
9537,35-3041,"Food Servers, Nonrestaurant",detailed,910
9538,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,5070
9539,35-9021,Dishwashers,detailed,4210
9540,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,3270
9541,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,130
9542,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1390
9543,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,680
9544,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,11910
9545,37-2012,Maids and Housekeeping Cleaners,detailed,13230
9546,37-2021,Pest Control Workers,detailed,450
9547,37-3011,Landscaping and Groundskeeping Workers,detailed,7970
9548,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,**
9549,37-3013,Tree Trimmers and Pruners,detailed,240
9550,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,1250
9551,39-2011,Animal Trainers,detailed,80
9552,39-2021,Animal Caretakers,detailed,640
9553,39-3021,Motion Picture Projectionists,detailed,**
9554,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,680
9555,39-3091,Amusement and Recreation Attendants,detailed,2190
9556,39-3092,Costume Attendants,detailed,50
9557,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,210
9558,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,**
9559,39-4011,Embalmers,detailed,70
9560,39-4021,Funeral Attendants,detailed,**
9561,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,40
9562,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,1500
9563,39-5091,"Makeup Artists, Theatrical and Performance",detailed,60
9564,39-5092,Manicurists and Pedicurists,detailed,**
9565,39-5094,Skincare Specialists,detailed,180
9566,39-6011,Baggage Porters and Bellhops,detailed,1300
9567,39-6012,Concierges,detailed,960
9568,39-7010,Tour and Travel Guides,detailed,1670
9569,39-9011,Childcare Workers,detailed,1630
9570,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1170
9571,39-9032,Recreation Workers,detailed,2980
9572,39-9041,Residential Advisors,detailed,490
9573,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,930
9574,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,6650
9575,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,1130
9576,41-2011,Cashiers,detailed,13270
9577,41-2021,Counter and Rental Clerks,detailed,1780
9578,41-2022,Parts Salespersons,detailed,640
9579,41-2031,Retail Salespersons,detailed,24940
9580,41-3011,Advertising Sales Agents,detailed,390
9581,41-3021,Insurance Sales Agents,detailed,790
9582,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,810
9583,41-3041,Travel Agents,detailed,630
9584,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,3380
9585,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,670
9586,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,3620
9587,41-9011,Demonstrators and Product Promoters,detailed,560
9588,41-9021,Real Estate Brokers,detailed,170
9589,41-9022,Real Estate Sales Agents,detailed,420
9590,41-9031,Sales Engineers,detailed,50
9591,41-9041,Telemarketers,detailed,190
9592,41-9099,"Sales and Related Workers, All Other",detailed,150
9593,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,7600
9594,43-2011,"Switchboard Operators, Including Answering Service",detailed,440
9595,43-2021,Telephone Operators,detailed,30
9596,43-3011,Bill and Account Collectors,detailed,550
9597,43-3021,Billing and Posting Clerks,detailed,1070
9598,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,5970
9599,43-3051,Payroll and Timekeeping Clerks,detailed,540
9600,43-3061,Procurement Clerks,detailed,380
9601,43-3071,Tellers,detailed,2040
9602,43-3099,"Financial Clerks, All Other",detailed,300
9603,43-4011,Brokerage Clerks,detailed,100
9604,43-4021,Correspondence Clerks,detailed,30
9605,43-4031,"Court, Municipal, and License Clerks",detailed,530
9606,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,60
9607,43-4051,Customer Service Representatives,detailed,8430
9608,43-4061,"Eligibility Interviewers, Government Programs",detailed,710
9609,43-4071,File Clerks,detailed,640
9610,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,3000
9611,43-4111,"Interviewers, Except Eligibility and Loan",detailed,450
9612,43-4121,"Library Assistants, Clerical",detailed,320
9613,43-4131,Loan Interviewers and Clerks,detailed,710
9614,43-4151,Order Clerks,detailed,320
9615,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,740
9616,43-4171,Receptionists and Information Clerks,detailed,3940
9617,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2360
9618,43-4199,"Information and Record Clerks, All Other",detailed,1080
9619,43-5011,Cargo and Freight Agents,detailed,1380
9620,43-5021,Couriers and Messengers,detailed,350
9621,43-5031,Public Safety Telecommunicators,detailed,210
9622,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,940
9623,43-5041,"Meter Readers, Utilities",detailed,110
9624,43-5051,Postal Service Clerks,detailed,420
9625,43-5052,Postal Service Mail Carriers,detailed,1140
9626,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,380
9627,43-5061,"Production, Planning, and Expediting Clerks",detailed,1080
9628,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,1810
9629,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,480
9630,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,2390
9631,43-6012,Legal Secretaries and Administrative Assistants,detailed,870
9632,43-6013,Medical Secretaries and Administrative Assistants,detailed,1060
9633,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,10200
9634,43-9021,Data Entry Keyers,detailed,320
9635,43-9022,Word Processors and Typists,detailed,490
9636,43-9041,Insurance Claims and Policy Processing Clerks,detailed,540
9637,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,150
9638,43-9061,"Office Clerks, General",detailed,11310
9639,43-9071,"Office Machine Operators, Except Computer",detailed,80
9640,43-9111,Statistical Assistants,detailed,30
9641,43-9199,"Office and Administrative Support Workers, All Other",detailed,1250
9642,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,60
9643,45-2011,Agricultural Inspectors,detailed,100
9644,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,440
9645,45-4011,Forest and Conservation Workers,detailed,130
9646,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,3120
9647,47-2021,Brickmasons and Blockmasons,detailed,180
9648,47-2031,Carpenters,detailed,6170
9649,47-2041,Carpet Installers,detailed,130
9650,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,200
9651,47-2044,Tile and Stone Setters,detailed,400
9652,47-2051,Cement Masons and Concrete Finishers,detailed,550
9653,47-2061,Construction Laborers,detailed,5020
9654,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,40
9655,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,1650
9656,47-2081,Drywall and Ceiling Tile Installers,detailed,520
9657,47-2082,Tapers,detailed,220
9658,47-2111,Electricians,detailed,3080
9659,47-2121,Glaziers,detailed,260
9660,47-2132,"Insulation Workers, Mechanical",detailed,120
9661,47-2141,"Painters, Construction and Maintenance",detailed,1820
9662,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,2050
9663,47-2161,Plasterers and Stucco Masons,detailed,120
9664,47-2171,Reinforcing Iron and Rebar Workers,detailed,330
9665,47-2181,Roofers,detailed,780
9666,47-2211,Sheet Metal Workers,detailed,780
9667,47-2221,Structural Iron and Steel Workers,detailed,150
9668,47-2231,Solar Photovoltaic Installers,detailed,350
9669,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,30
9670,47-3013,Helpers--Electricians,detailed,490
9671,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**
9672,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,**
9673,47-3019,"Helpers, Construction Trades, All Other",detailed,260
9674,47-4011,Construction and Building Inspectors,detailed,640
9675,47-4021,Elevator and Escalator Installers and Repairers,detailed,270
9676,47-4031,Fence Erectors,detailed,100
9677,47-4041,Hazardous Materials Removal Workers,detailed,190
9678,47-4051,Highway Maintenance Workers,detailed,210
9679,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,60
9680,47-4090,Miscellaneous Construction and Related Workers,detailed,120
9681,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,110
9682,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,80
9683,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,2950
9684,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,450
9685,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,110
9686,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,1320
9687,49-2091,Avionics Technicians,detailed,100
9688,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,330
