Id Parlamento,Nome,Apelido,Cargo,Partido,UF,Handles,ID Twitter,ID Facebook
178830,Sinval Malheiros Pinto Júnior,Dr. Sinval Malheiros,Deputado,PODE,SP,SinvalMalheiros,3817390408,
204476,João Francisco Inácio Brazão,Chiquinho Brazão,Deputado,AVANTE,RJ,brazaochiquinho,3385140125,id564150546986457
178959,Hiran Manuel Goncalves Da Silva,Hiran Gonçalves,Deputado,PP,RR,deputadohiran,3345837298,id1460558354166610
178874,Antonio Sergio Alves Vidigal,Sergio Vidigal,Deputado,PDT,ES,vidigalsergio,3315236400,id952849801440316
74079,José Benito Priante Júnior,José Priante,Deputado,MDB,PA,priante,3305760711,id377987085597403
178882,Andre Luiz Carvalho Ribeiro,André Fufuca,Deputado,PP,MA,depandrefufuca,3254270357,id474257199269888
178982,Luiz Lauro Ferreira Filho,Luiz Lauro Filho,Deputado,PSDB,SP,luizlaurofilho,3225019649,
204504,Antonio Cezar Correia Freire,Cezinha de Madureira,Deputado,PSD,SP,Czmadureira,3174212523,id1401978510018003
204439,Leonardo Ribeiro Albuquerque,Dr. Leonardo,Deputado,SOLIDARIEDADE,MT,drleonardomt,3131609429,
178994,Dulce Ferreira Pagani Miranda,Dulce Miranda,Deputado,MDB,TO,dulcemiranda_to,3100210277,id794959433858802
178992,Vitor Lippi,Vitor Lippi,Deputado,PSDB,SP,depvitorlippi,3092560931,id158894974200303
141408,Cleber Verde Cordeiro Mendes,Cleber Verde,Deputado,REPUBLICANOS,MA,cleberverde10,3092387621,id2078944365512912
204572,Alberto Barros Cavalcante Neto,Capitão Alberto Neto,Deputado,REPUBLICANOS,AM,cavalcantecta_n,3026187358,id865232070270799
204405,Liziane Bayer Da Costa,Liziane Bayer,Deputado,PSB,RS,lizianebayer,3021326308,id374498339306404
178961,Shéridan Estérfany Oliveira,Shéridan,Deputado,PSDB,RR,depsheridan,3012509787,id529548870507145
204426,José Carlos Veras Dos Santos,Carlos Veras,Deputado,PT,PE,carlosveraspt,3010698441,id1786634154947205
204391,José Nelto Lagares Das Mercez,José Nelto,Deputado,PODE,GO,depjosenelto,2995610423,id1592321727682595
178886,Jose Juscelino Dos Santos Rezende Filho,Juscelino Filho,Deputado,DEM,MA,depjuscelino,2970617333,id1464829283764986
73433,Arlindo Chignalia Junior,Arlindo Chinaglia,Deputado,PT,SP,depchinaglia,2970239037,id1390272641222659
74574,Paulo Sérgio Paranhos De Magalhães,Paulo Magalhães,Deputado,PSD,BA,paulo_psd,2876496689,
204416,Ubiratan Antunes Sanderson,Sanderson,Deputado,PSL,RS,DepSanderson,2767167039,id199184673968117
204566,Antonio Da Cruz Filgueira Neto,Marreca Filho,Deputado,PATRIOTA,MA,juniormarreca,2728679039,
178832,Leandre Dal Ponte,Leandre,Deputado,PV,PR,leandredaideal,2717921706,id385165124939643
178953,Expedito Goncalves Ferreira Netto,Expedito Netto,Deputado,PSD,RO,netto_expedito,2717313965,id1474031142828443
178879,Lucas De Castro Santos,Lucas Vergilio,Deputado,SOLIDARIEDADE,GO,vergiliolucas77,2717062461,id504537839674054
178928,Christiane De Souza Yared,Christiane de Souza Yared,Deputado,PL,PR,christianeyared,2708308806,id1517659225184185
178876,Celio Antonio Da Silveira,Célio Silveira,Deputado,PSDB,GO,csilveira4599,2698476325,id627331587415618
212504,Fernando Borja Pinto,Fernando Borja,Deputado,Avante,MG,fernandoborjabh,2677642182,
178986,Nilto Ignacio Tatto,Nilto Tatto,Deputado,PT,SP,niltotatto,2674564802,id311887468974835
178866,Luizianne De Oliveira Lins,Luizianne Lins,Deputado,PT,CE,luizianne13pt,2666819714,id330300883714439
178881,Aluisio Guimarães Mendes Filho,Aluisio Mendes,Deputado,PSC,MA,aluisiomendesma,2654800357,id334810013335023
178908,Eder Mauro Cardoso Barra,Delegado Éder Mauro,Deputado,PSD,PA,edermauropa,2632802395,id388811064617464
178896,Newton Cardoso Junior,Newton Cardoso Jr,Deputado,MDB,MG,newton1510,2613918878,id650863341637642
178833,Alexandre Augustus Serfiotis,Alexandre Serfiotis,Deputado,PSD,RJ,aleserfiotis,2613514056,id539267906164443
178857,Jorge Jose Santos Pereira Solla,Jorge Solla,Deputado,PT,BA,depjorgesolla,2605560932,id800887096597818
178984,Miguel Moubadda Haddad,Miguel Haddad,Deputado,PSDB,SP,miguelmhaddad,2593241394,
204444,Helio Fernando Barbosa Lopes,Helio Lopes,Deputado,PSL,RJ,depheliolopes,2585621855,id517712008679531
74478,Luciano Caldas Bivar,Luciano Bivar,Deputado,PSL,PE,bivar1717,2548083266,id1936584456566504
204560,Adolfo Viana De Castro Neto,Adolfo Viana,Deputado,PSDB,BA,adolfoviana_,2531327868,id1299447983450182
92699,Fernando Monteiro De Albuquerque,Fernando Monteiro,Deputado,PP,PE,fmonteiroPE,2525371838,id617414551660433
204467,Rosa Neide Sandes De Almeida,Professora Rosa Neide,Deputado,PT,MT,prof_rosaneide,2523520542,id2103554259677870
204549,Antonio Jose Aguiar Albuquerque,AJ Albuquerque,Deputado,PP,CE,antonio_albuque,2496505466,id163911517374476
204484,Roberto Sebastião Peternelli Junior,General Peternelli,Deputado,PSL,SP,genpeternelli,2491980048,id1432124833712305
205535,Patricia Lima Ferraz,Patricia Ferraz,Deputado,PODE,AP,PatriciaLFerraz,2491571526,
205548,David Michael Dos Santos Miranda,David Miranda,Deputado,PSOL,RJ,davidmirandario,2479861125,
178861,Ronaldo Carletto,Ronaldo Carletto,Deputado,PP,BA,ronaldocarletto,2458225327,id636192333121270
178921,Sebastiao Ignacio De Oliveira Junior,Sebastião Oliveira,Deputado,PL,PE,sebastiao_os,2433556256,id327809493986518
204452,Márcio Da Silveira Labre,Márcio Labre,Deputado,PSL,RJ,marciolabre,2401917402,id461487867568300
160610,Valmir Carlos Da Assunção,Valmir Assunção,Deputado,PT,BA,depvalmir,2327900299,id132788450089945
178997,Moses Haendel Melo Rodrigues,Moses Rodrigues,Deputado,MDB,CE,depfederalmoses,2217650233,id689234604459715
178970,Joao Somariva Daniel,João Daniel,Deputado,PT,SE,joaodanielPT,2214964776,id420180604673755
141508,Mauro Nazif Rasul,Mauro Nazif,Deputado,PSB,RO,mauronazifrasul,2209518019,id571065382951964
141405,Celso Maldaner,Celso Maldaner,Deputado,MDB,SC,maldaner_celso,2209064699,id188872781277784
204486,Carlos Mauro Benevides Filho,Mauro Benevides Filho,Deputado,PDT,CE,deputadomaurobf,2201810353,id1432229983657475
74459,Átila Freitas Lira,Átila Lira,Deputado,PP,PI,deputadoatila,2196797885,id457829930992678
74305,Roberto Soares Pessoa,Roberto Pessoa,Deputado,PSDB,CE,robertopessoace,2165160385,id607536689297357
204386,Jose Mario Schreiner,Jose Mario Schreiner,Deputado,DEM,GO,ZeMarioGO,1932531692,id129661170725385
66828,Fausto Ruy Pinato,Fausto Pinato,Deputado,PP,SP,faustopinato,1907851698,id415124335529300
178943,Marcos Bezerra Ribeiro Soares,Marcos Soares,Deputado,DEM,RJ,marcossoaresdep,1729247352,
74270,Gilberto Nascimento Silva,Gilberto Nascimento,Deputado,PSC,SP,gilbertopsc20,1665473502,id417313621741481
204423,André Ferreira Rodrigues,André Ferreira,Deputado,PSC,PE,andrepsc20,1645367078,id345425238826528
178962,Antonio Carlos Gomes Da Silva,Carlos Gomes,Deputado,REPUBLICANOS,RS,carlosgomesdep,1546427636,id212265828905225
178981,Herculano Castilho Passos Junior,Herculano Passos,Deputado,MDB,SP,herculanopassos,1517392862,id484137231655181
204536,Kim Patroca Kataguiri,Kim Kataguiri,Deputado,DEM,SP,kimpkat,1494658207,id833053646745836
178854,Elmar Jose Vieira Nascimento,Elmar Nascimento,Deputado,DEM,BA,depelmar,1473497839,id1475414669371697
204375,Leda Maria Sadala Brito,Leda Sadala,Deputado,AVANTE,AP,ledasadala,1378358642,id184298072237044
178889,José Carlos Nunes Júnior,Zé Carlos,Deputado,PT,MA,dep_zecarlospt,1325494376,id119993288189390
207309,Eneias José Dos Reis,Enéias Reis,Deputado,PSL,MG,DepEneiasReis,1312148526,
204356,Amaro Rocha Nascimento Neto,Amaro Neto,Deputado,REPUBLICANOS,ES,amaronetotv,1294888513,id368704519884205
204359,Leonardo Barreto De Moraes,Léo Moraes,Deputado,PODE,RO,dep_leomoraes,1198081352,id1011341455639868
195866,Francisco Vaidon Oliveira,Vaidon Oliveira,Deputado,PROS,CE,vaidonoliveira,1136855348,
204469,Manuel Marcos Carvalho De Mesquita,Manuel Marcos,Deputado,REPUBLICANOS,AC,PrManuelMarcos,1060814570,id396113810473968
141335,José Roberto Oliveira Faro,Beto Faro,Deputado,PT,PA,betofaropt,988250780,id1436403659922521
178930,Evandro Rogerio Roman,Roman,Deputado,PSD,PR,roman_evandro,983826895,
204525,Rosana De Oliveira Valle,Rosana Valle,Deputado,PSB,SP,DepRosanaValle,878919354,id238761896484083
204381,Luis Claudio Fernandes Miranda,Luis Miranda,Deputado,DEM,DF,LuisMirandaUSA,867007381,id1496677140634911
160976,Francisco Everardo Tiririca Oliveira Silva,Tiririca,Deputado,PL,SP,tiriricanaweb,813437130,
178920,Ricardo Teobaldo Cavalcanti,Ricardo Teobaldo,Deputado,PODE,PE,psdbricardo45,714886848,id1499477190264031
204357,Rosiane Modesto  De Oliveira,Rose Modesto,Deputado,PSDB,MS,rosemodestoms,632251844,id194227587378355
204488,Celio Studart Barbosa,Célio Studart,Deputado,PV,CE,celiostudart,631667943,id143803862450980
178969,Fabio Cruz Mitidieri,Fábio Mitidieri,Deputado,PSD,SE,depfmitidieri,630758039,id668823956526400
171619,Maria Margarida Martins Salomão,Margarida Salomão,Deputado,PT,MG,jfmargarida,626725650,id282770348496898
204487,Wagner Sousa Gomes,Capitão Wagner,Deputado,PROS,CE,capitao_wagner,624977201,id338601016235780
160508,Afonso Bandeira Florence,Afonso Florence,Deputado,PT,BA,afonsoflorence,599427558,id355172881251380
204538,Paulo Eduardo Maestri Bengtson,Paulo Bengtson,Deputado,PTB,PA,PauloBengtson,585762688,id476482176114272
204513,José Guilherme Negrão Peixoto,Guiga Peixoto,Deputado,PSL,SP,zeguilherme_10,566699152,id235096606936207
204540,Maria Do Parto Mendes Rosas,Maria Rosas,Deputado,REPUBLICANOS,SP,mariarosassp,554803332,id162546520582060
160545,Alexandre Leite Da Silva,Alexandre Leite,Deputado,DEM,SP,lexandreleite,541058234,id203088656460254
204554,Jose Abilio Silva De Santana,Abílio Santana,Deputado,PL,BA,AbilioSantana_,498490937,
160534,Lauriete Rodrigues De Jesus,Lauriete,Deputado,PL,ES,depfedlauriete,485963392,id144005945803151
204509,Áurea Carolina De Freitas E Silva,Áurea Carolina,Deputado,PSOL,MG,aureacarolinax,477166288,id284780545201205
204372,Julio Cesar Ribeiro,Julio Cesar Ribeiro,Deputado,REPUBLICANOS,DF,JulioCesarRib,459681629,id282481151854972
178989,Renata Hellmeister De Abreu,Renata Abreu,Deputado,PODE,SP,RenataAbreu1919,441108081,id1433929133492494
178993,Carlos Henrique Amorim,Carlos Henrique Gaguim,Deputado,DEM,TO,carlos_gaguim,423706952,id406853466072459
204573,Otto Roberto Mendonça De Alencar Filho,Otto Alencar Filho,Deputado,PSD,BA,OttoAlencarFilh,374759113,id141792789928342
178964,Heitor Jose Schuch,Heitor Schuch,Deputado,PSB,RS,heitorschuch,362474640,id212423668965384
204374,Beatriz Kicis Torrents De Sordi,Bia Kicis,Deputado,PSL,DF,biakicis,357030742,id522420381257862
178996,Giovani Batista Feltes,Giovani Feltes,Deputado,MDB,RS,giovanifeltes,334238048,id1475165656048670
179587,Vitor Hugo De Araujo Almeida,Vitor Hugo,Deputado,PSL,GO,majorvitorhugo,332324517,id577255795999910
204441,Otoni Moura De Paulo Junior,Otoni de Paula,Deputado,PSC,RJ,OtoniDepFederal,330770436,id190411254444841
204498,Olival Henrique Marques De Souza,Olival Marques,Deputado,DEM,PA,olivalmarques,330327470,id235062426703649
178933,Sergio De Souza,Sergio Souza,Deputado,MDB,PR,_sergiosouza,317973567,id533495260042236
204364,Eli Dias Borges,Eli Borges,Deputado,SOLIDARIEDADE,TO,elidiasborges,309301912,id306453382750931
204478,Vinicius Medeiros Farah,Vinicius Farah,Deputado,MDB,RJ,vinicius_farah,308685714,id569212716487683
178987,Orlando Silva De Jesus Junior,Orlando Silva,Deputado,PCdoB,SP,orlandosilva,304092926,id397405070321390
178858,Mario Silvio Mendes Negromonte Junior,Mário Negromonte Jr.,Deputado,PP,BA,depmariojr,301073715,id575263439225940
178947,Sostenes Silva Cavalcante,Sóstenes Cavalcante,Deputado,DEM,RJ,depsostenes,298308683,id175865939276344
204398,Luis Felipe Bonatto Francischini,Felipe Francischini,Deputado,PSL,PR,ffrancischini_,290475286,id299601453506451
204366,Rodrigo Coelho,Rodrigo Coelho,Deputado,PSB,SC,coelho_rodrigo,290204659,id396026580517437
164359,Waldir Soares De Oliveira,Delegado Waldir,Deputado,PSL,GO,delegado_waldir,288735634,id306388799493851
204403,Marlon Arator Santos Da Rosa,Marlon Santos,Deputado,PDT,RS,deputado_marlon,284596798,id1909791885961077
160653,Roberto Alves De Lucena,Roberto de Lucena,Deputado,PODE,SP,robertodelucena,279108848,id234504343286488
178929,Diego Alexsander Goncalo Paula Garcia,Diego Garcia,Deputado,PODE,PR,diegogarciapr,273616279,id314213892042373
178951,Rafael Huete Da Motta,Rafael Motta,Deputado,PSB,RN,RafaelMottaRN,271212223,id151576364966353
178901,Tereza Cristina Correa Da Costa Dias,Tereza Cristina,Deputado,DEM,MS,terezacrisms,270399607,id436888273049888
204353,Aline Paranhos Varonil Gurgel,Aline Gurgel,Deputado,REPUBLICANOS,AP,dep_alinegurgel,267981392,id292264857621991
160512,Aureo Lidio Moreira Ribeiro,Aureo Ribeiro,Deputado,SOLIDARIEDADE,RJ,AureoRibeiroRJ,267467458,id187682584611376
160599,Dimas Fabiano Toledo Júnior,Dimas Fabiano,Deputado,PP,MG,depdimasfabiano,266796646,id206365432837539
92776,Stefano Aguiar Dos Santos,Stefano Aguiar,Deputado,PSD,MG,depstefano,263115457,id131244790380241
179000,Marcelo Henrique Teixeira Dias,Marcelo Álvaro Antônio,Deputado,PSL,MG,marceloalvaroan,261007129,id931215210253332
204553,Manoel Isidorio De Santana Junior,Pastor Sargento Isidório,Deputado,AVANTE,BA,pastorisidorio,255510720,id1642363142681223
204387,Gilson Cardoso Fahur,Sargento Fahur,Deputado,PSD,PR,sargentofahur,255300173,id904831756306971
204485,Luiz Carlos Motta,Luiz Carlos Motta,Deputado,PL,SP,lcm_motta,253966320,id196025943931014
204480,Rogério Correia De Moura Baptista,Rogério Correia,Deputado,PT,MG,rogeriocorreia_,245392082,id286648849567
204442,João Carlos Soares Gurgel,Gurgel,Deputado,PSL,RJ,depgurgel,245320150,id262677440504362
74356,Silas Câmara,Silas Câmara,Deputado,REPUBLICANOS,AM,silascamara_,243018634,id287239394648019
204411,Filipe Barros Baptista De Toledo Ribeiro,Filipe Barros,Deputado,PSL,PR,filipebarrost,225925013,id239800806402562
204551,João Bosco Gomes Saraiva,Bosco Saraiva,Deputado,SOLIDARIEDADE,AM,boscosaraiva,221399756,id115202802000022
204453,Natália Bastos Bonavides,Natália Bonavides,Deputado,PT,RN,natbonavides,203332874,id301106093563904
204557,Sidney Ricardo De Oliveira Leite,Sidney Leite,Deputado,PSD,AM,leitesidney,193503628,id489383607761535
204481,Jaziel Pereira De Sousa,Dr. Jaziel,Deputado,PL,CE,drjaziel,192775491,id689713134498557
160641,Marcivania Do Socorro Da Rocha Flexa,Professora Marcivania,Deputado,PCdoB,AP,profmarcivania,184543392,id820411221317089
134812,Edmilson Brito Rodrigues,Edmilson Rodrigues,Deputado,PSOL,PA,edmilsonpsol,183634894,id267683643272117
178842,Joao Henrique Holanda  Caldas,Jhc,Deputado,PSB,AL,JHC_40,182143709,id375940632464690
204567,Raimundo Magalhães Costa,Raimundo Costa,Deputado,PL,BA,raimundocostas,180006847,id1964028583630362
141427,Fábio Augusto Ramalho Dos Santos,Fábio Ramalho,Deputado,MDB,MG,_fabinhoramalho,177629567,
160531,Johnathan Pereira De Jesus,Jhonatan de Jesus,Deputado,REPUBLICANOS,RR,jhonatan_djesus,177204213,id179868982071153
154178,Milton Vieira Pinto,Milton Vieira,Deputado,REPUBLICANOS,SP,MiltonVieiraOfc,176920334,id125758354680348
141513,Olavo Bilac Pinto Neto,Bilac Pinto,Deputado,DEM,MG,bilac_pinto,176912622,id700540596632818
204447,Flordelis Dos Santos De Souza,Flordelis,Deputado,PSD,RJ,Flordelismk,176481688,id411572872310624
204399,Jose Carlos Schiavinato,Schiavinato,Deputado,PP,PR,schiavinato_,172009990,id825435330823531
160558,Paulo Roberto Freire Da Costa,Paulo Freire Costa,Deputado,PL,SP,df_paulofreire,169768074,id200801366622612
74571,Nelson Vicente Portela Pellegrino,Nelson Pellegrino,Deputado,PT,BA,nelsonpelegrino,169640511,id115817631832570
160532,Adriano Eli Corrêa,Eli Corrêa Filho,Deputado,DEM,SP,assessoria2577,169170611,id289932741037155
204463,Wladimir Barros Assed Matheus De Oliveira,Wladimir Garotinho,Deputado,PSD,RJ,WladGarotinho,168360473,id289873757814160
178934,Antonio Wandscheer,Toninho Wandscheer,Deputado,PROS,PR,deputadotoninho,166417133,id301814029885718
178966,Geovânia De Sá,Geovania de Sá,Deputado,PSDB,SC,geovaniadesa,165936805,id209760195874244
133439,André Peixoto Figueiredo Lima,André Figueiredo,Deputado,PDT,CE,andrepdt12,165922194,id345829265488872
204502,Nicolino Bozzella Junior,Júnior Bozzella,Deputado,PSL,SP,bozzellajr,165267775,id698258676878679
204430,Margarete De Castro Coelho,Margarete Coelho,Deputado,PP,PI,margaretcoelho,163975944,id1389530231308188
161550,Emidio Alves Madeira Junior,Emidinho Madeira,Deputado,PSB,MG,emidinhomadeira,163546697,id781653925252644
204575,Gilliano Fred Nascimento Cutrim,Gil Cutrim,Deputado,PDT,MA,gilcutrim,163165805,id460851790686104
204436,Isnaldo Bulhoes Barros Junior,Isnaldo Bulhões Jr.,Deputado,MDB,AL,bulhoesjr,160760421,id1513764222043776
160621,Sandro Alex Cruz De Oliveira,Sandro Alex,Deputado,PSD,PR,sandroalex5555,160554168,id221883301230197
204392,Francisco Rodrigues Vale Junior,Francisco Jr.,Deputado,PSD,GO,franciscojr_go,159116494,id493537950659225
74554,José Alves Rocha,José Rocha,Deputado,PL,BA,joserocha_,158099363,id517073085162101
160517,Paulo Roberto Foletto,Paulo Foletto,Deputado,PSB,ES,deputadofoletto,157995216,id184948081656256
204472,Jose Antonio Dos Santos Medeiros,José Medeiros,Deputado,PODE,MT,josemedeirosmt,157226645,id312680748928001
141439,Francisco José D'angelo Pinto,Chico D'Angelo,Deputado,PDT,RJ,chico_dangelo,156372899,id599650263486865
178945,Rosangela De Souza Gomes,Rosangela Gomes,Deputado,REPUBLICANOS,RJ,rosangelasgomes,155586850,id824390270907057
74141,Josias Gomes Da Silva,Josias Gomes,Deputado,PT,BA,josiasgomesba,154327424,id208884825929448
178895,Misael Artur Ferreira Varella,Misael Varella,Deputado,PSD,MG,lael_varella,152990736,id420265928063107
204506,Marcos Antonio Pereira,Marcos Pereira,Deputado,REPUBLICANOS,SP,marcospereira04,149746462,id390881930977875
137070,Vicente Alves De Oliveira Junior,Vicentinho Júnior,Deputado,PL,TO,vicentinhojr,149013361,id628145183937458
146307,Neri Geller,Neri Geller,Deputado,PP,MT,nerigeller,148833226,id2268118040088348
74090,Átila Sidney Lins Albuquerque,Átila Lins,Deputado,PP,AM,Atila_Lins,148125241,id329607960409077
160669,Genecias Mateus Noronha,Genecias Noronha,Deputado,SOLIDARIEDADE,CE,depgenecias,147953290,id213910975288105
74262,Carlos Henrique Focesi Sampaio,Carlos Sampaio,Deputado,PSDB,SP,carlossampaio_,144936947,id157095474375284
159238,Marcus Vinícius Caetano Pestana Da Silva,Marcus Pestana,Deputado,PSDB,MG,marcus_pestana,143072413,
178925,Rejane Ribeiro Sousa Dias,Rejane Dias,Deputado,PT,PI,rejane_dias,142298842,id228793677312107
188097,Merlong Solano Nogueira,Merlong Solano,Deputado,PT,PI,merlongsolano,140413929,
178977,Eduardo Pedrosa Cury,Eduardo Cury,Deputado,PSDB,SP,eduardo_cury,138504441,id1504636423084640
204562,Edilazio Gomes Da Silva Junior,Edilázio Júnior,Deputado,PSD,MA,edilaziojunior,138250947,id699839630032981
204561,Ubirajara Do Pindaré Almeida Sousa,Bira do Pindaré,Deputado,PSB,MA,biradopindare,137548563,id219582141509970
178909,Helio Leite Da Silva,Hélio Leite,Deputado,DEM,PA,h_leite,136610321,id582396228542027
178931,Luciano Ducci,Luciano Ducci,Deputado,PSB,PR,lucianoducci,136004062,id409540602424777
204419,Glauskston Batista Rios,Glaustin Fokus,Deputado,PSC,GO,glaustinfokus,133692726,id166001994065417
204519,Tiago Lima Mitraud De Castro Leite,Tiago Mitraud,Deputado,NOVO,MG,TiagoMitraud,131517140,id193556557882741
204466,Tereza Nelma Da Silva Porto Viana Soares,Tereza Nelma,Deputado,PSDB,AL,terezanelma_,131215162,id514156245358687
171617,Paulo Fernando Dos Santos,Paulão,Deputado,PT,AL,paulaodopt,131004593,id250334068452972
205476,Charles Fernandes Silveira Santana,Charles Fernandes,Deputado,PSD,BA,CharlesGbi,130910658,
151208,Laercio José De Oliveira,Laercio Oliveira,Deputado,PP,SE,laerciofederal,130696242,id457224910969875
74156,José Leonardo Costa Monteiro,Leonardo Monteiro,Deputado,PT,MG,depleomonteiro,129837652,id116801535089439
204362,Ricardo Zanatta Guidi,Ricardo Guidi,Deputado,PSD,SC,ricardozguidi,127975238,id328393683976480
74273,Jefferson Alves De Campos,Jefferson Campos,Deputado,PSB,SP,depjefferson,125974569,id224476247605395
160645,Luiz Carlos Gomes Dos Santos Junior,Luiz Carlos,Deputado,PSDB,AP,DepLuizCarlos,125553515,id470780289637001
74749,Mauro Ribeiro Lopes,Mauro Lopes,Deputado,MDB,MG,depmaurolopes,125406448,id194409937899344
90842,Ronaldo Santini,Santini,Deputado,PTB,RS,dep_santini,124608756,
204500,Jose Eduardo Pereira Da Costa,Eduardo Costa,Deputado,PTB,PA,dep_eduardo,124330300,id720711267981848
204558,José Marcelo Do Nascimento Nilo,Marcelo Nilo,Deputado,PSB,BA,depmarcelonilo,124148802,id395976670456376
72442,Felipe Augusto Lyra Carreras,Felipe Carreras,Deputado,PSB,PE,felipecarreras,122184686,id685135528216748
68720,Fabio Henrique Santana De Carvalho,Fábio Henrique,Deputado,PDT,SE,fabiohenriquese,121734184,id459279477427452
178952,Walter Pereira Alves,Walter Alves,Deputado,MDB,RN,walteralvesrn,121425571,id283589601755460
160667,Guilherme Mussi Ferreira,Guilherme Mussi,Deputado,PP,SP,guilhermemussi,120240834,id120856188018045
74044,José Wilson Santiago,Wilson Santiago,Deputado,PTB,PB,wilsonsantiago_,119134919,id589572847728892
74317,Júlio César De Carvalho Lima,Júlio Cesar,Deputado,PSD,PI,DepJulioCesarPI,119115954,id632328833469006
204555,José Ricardo Wendling,José Ricardo,Deputado,PT,AM,ZeRicardoAM,119079224,id474726722595004
171623,Fabio De Almeida Reis,Fabio Reis,Deputado,MDB,SE,fabioreis1515,117091723,id553664537999202
204418,Luiz Goularte Alves,Luizão Goulart,Deputado,REPUBLICANOS,PR,luizaogoulart,116541810,id352566814808427
204546,Joice Cristina Hasselmann,Joice Hasselmann,Deputado,PSL,SP,joicehasselmann,116519514,id254514881287375
160535,Dionilso Mateus Marcon,Marcon,Deputado,PT,RS,depmarcon,115676753,id273904116113950
204425,Silvio Serafim Costa Filho,Silvio Costa Filho,Deputado,REPUBLICANOS,PE,silvio_cfilho,115657305,id140347022821700
178927,Aliel Machado Bark,Aliel Machado,Deputado,PSB,PR,alielmachado,115519533,id201044363357878
160556,João Carlos Siqueira,Padre João,Deputado,PT,MG,dep_padrejoao,113885149,id179856875529257
178910,Joaquim Passarinho Pinto De Souza Porto,Joaquim Passarinho,Deputado,PSD,PA,joaquimpassarin,113354511,id581146131947481
160619,José Nunes Soares,José Nunes,Deputado,PSD,BA,josenunesdep,113138687,id550026751729752
73531,Ivan Valente,Ivan Valente,Deputado,PSOL,SP,ivanvalente,112498734,id194174003960823
73586,Júlio César Delgado,Júlio Delgado,Deputado,PSB,MG,depjuliodelgado,111734703,id128747130644889
160672,Jean Wyllys De Matos Santos,Jean Wyllys,Deputado,PSOL,RJ,jeanwyllys_real,111123176,id163566147024734
160559,Alceu Moreira Da Silva,Alceu Moreira,Deputado,MDB,RS,alceu_moreira,111045942,id394517827279852
204532,Vinicius Lazzer Poit,Vinicius Poit,Deputado,NOVO,SP,viniciuspoit,110858508,id345383669175951
178860,Paulo Velloso Dantas Azi,Paulo Azi,Deputado,DEM,BA,pauloazi,110229251,id1494112327487143
164360,Carmen Emília Bonfá Zanotto,Carmen Zanotto,Deputado,CIDADANIA,SC,carmenzanotto,109366586,id129795707218499
160598,Flávia Carreiro Albuquerque Morais,Flávia Morais,Deputado,PDT,GO,depflaviamorais,109046897,id518889098214357
160674,Hugo Motta Wanderley Da Nóbrega,Hugo Motta,Deputado,REPUBLICANOS,PB,HugoMottaPB,108988113,id457745987599981
178835,Afonso Antunes Da Motta,Afonso Motta,Deputado,PDT,RS,afonso_motta,108736394,id621644487915715
143084,Tiago Braga Pereira,Tiago Dimas,Deputado,SOLIDARIEDADE,TO,tiago_dimas,108477540,id194222841161302
160589,Bruna Dias Furlan,Bruna Furlan,Deputado,PSDB,SP,depbrunafurlan,107136287,id367980806622995
74043,José Wellington Roberto,Wellington Roberto,Deputado,PL,PB,wr22,105766863,id335379036616986
204422,Ossesio Jose Da Silva,Ossesio Silva,Deputado,REPUBLICANOS,PE,OssesioSilva,105435907,id1423302547943644
204464,Taliria Petrone Soares,Talíria Petrone,Deputado,PSOL,RJ,taliriapetrone,103704608,id765667336867771
197438,Carlos Tito Marques Cordeiro,Tito,Deputado,AVANTE,BA,titodepfederal,101631394,id451370971560727
93083,Carlos Felipe Vazquez De Souza Leão,Cacá Leão,Deputado,PP,BA,cacaleao,100521721,id1524680221094223
204409,Daniel Trzeciak Duarte,Daniel Trzeciak,Deputado,PSDB,RS,trzeciakdaniel,97587760,
74366,João Campos De Araújo,João Campos,Deputado,REPUBLICANOS,GO,joaocamposdep,97088495,id586776594697429
204499,Cássio Coelho Andrade,Cássio Andrade,Deputado,PSB,PA,Cassio_4011,96991211,id689828201071604
205550,Jorge Braz De Oliveira,Jorge Braz,Deputado,Republicanos,RJ,Jorge_Braz,95700698,
160635,Ruy Manuel Carneiro Barbosa De Aca Belchior,Ruy Carneiro,Deputado,PSDB,PB,depruycarneiro,94428241,id338878382824931
159237,Francisco De Assis Carvalho Gonçalves,Assis Carvalho,Deputado,PT,PI,assis_carvalho,93881939,id195774537238903
150418,Márcio Carlos Marinho,Márcio Marinho,Deputado,REPUBLICANOS,BA,dpmarciomarinho,92743190,id463527207044648
204404,Lucas Bello Redecker,Lucas Redecker,Deputado,PSDB,RS,lucasredecker,92739280,id404413673009300
160587,Fábio Ricardo Trad,Fábio Trad,Deputado,PSD,MS,f_trad,92509126,id108691132628721
74439,Wolney Queiroz Maciel,Wolney Queiroz,Deputado,PDT,PE,wolneyqueirozm,92341904,id200496276973701
141531,Rodrigo Batista De Castro,Rodrigo de Castro,Deputado,PSDB,MG,rodrigocastro45,90478644,id124002814371381
204428,Marília Valença Rocha Arraes De Alencar,Marília Arraes,Deputado,PT,PE,mariliaarraes,90309661,id268217989858817
67138,Iracema Maria Portella Nunes Nogueira Lima,Iracema Portella,Deputado,PP,PI,iracemaportela,90240751,id144619715634355
