,occ_code,occ_title,o_group,tot_emp
5461,17-3026,Industrial Engineering Technologists and Technicians,detailed,1150
5462,17-3027,Mechanical Engineering Technologists and Technicians,detailed,440
5463,17-3031,Surveying and Mapping Technicians,detailed,2320
5464,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,1570
5465,19-1011,Animal Scientists,detailed,50
5466,19-1012,Food Scientists and Technologists,detailed,200
5467,19-1013,Soil and Plant Scientists,detailed,410
5468,19-1021,Biochemists and Biophysicists,detailed,890
5469,19-1022,Microbiologists,detailed,550
5470,19-1023,Zoologists and Wildlife Biologists,detailed,550
5471,19-1029,"Biological Scientists, All Other",detailed,700
5472,19-1031,Conservation Scientists,detailed,1300
5473,19-1032,Foresters,detailed,220
5474,19-1041,Epidemiologists,detailed,340
5475,19-1042,"Medical Scientists, Except Epidemiologists",detailed,1590
5476,19-1099,"Life Scientists, All Other",detailed,80
5477,19-2012,Physicists,detailed,910
5478,19-2021,Atmospheric and Space Scientists,detailed,970
5479,19-2031,Chemists,detailed,1670
5480,19-2032,Materials Scientists,detailed,100
5481,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,2420
5482,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,1910
5483,19-2043,Hydrologists,detailed,460
5484,19-2099,"Physical Scientists, All Other",detailed,520
5485,19-3011,Economists,detailed,230
5486,19-3022,Survey Researchers,detailed,40
5487,19-3031,"Clinical, Counseling, and School Psychologists",detailed,2630
5488,19-3039,"Psychologists, All Other",detailed,320
5489,19-3051,Urban and Regional Planners,detailed,1050
5490,19-3091,Anthropologists and Archeologists,detailed,250
5491,19-3092,Geographers,detailed,70
5492,19-3093,Historians,detailed,50
5493,19-3099,"Social Scientists and Related Workers, All Other",detailed,650
5494,19-4010,Agricultural and Food Science Technicians,detailed,230
5495,19-4021,Biological Technicians,detailed,2910
5496,19-4031,Chemical Technicians,detailed,1020
5497,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,610
5498,19-4061,Social Science Research Assistants,detailed,200
5499,19-4071,Forest and Conservation Technicians,detailed,440
5500,19-4092,Forensic Science Technicians,detailed,330
5501,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,1270
5502,19-5011,Occupational Health and Safety Specialists,detailed,2410
5503,19-5012,Occupational Health and Safety Technicians,detailed,500
5504,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,5470
5505,21-1013,Marriage and Family Therapists,detailed,800
5506,21-1015,Rehabilitation Counselors,detailed,1390
5507,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,8320
5508,21-1019,"Counselors, All Other",detailed,**
5509,21-1021,"Child, Family, and School Social Workers",detailed,7040
5510,21-1022,Healthcare Social Workers,detailed,3060
5511,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1630
5512,21-1029,"Social Workers, All Other",detailed,1440
5513,21-1091,Health Education Specialists,detailed,840
5514,21-1093,Social and Human Service Assistants,detailed,3300
5515,21-1094,Community Health Workers,detailed,860
5516,21-1099,"Community and Social Service Specialists, All Other",detailed,3040
5517,21-2011,Clergy,detailed,500
5518,21-2021,"Directors, Religious Activities and Education",detailed,180
5519,21-2099,"Religious Workers, All Other",detailed,530
5520,23-1011,Lawyers,detailed,14320
5521,23-1012,Judicial Law Clerks,detailed,210
5522,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,210
5523,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,140
5524,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,580
5525,23-2011,Paralegals and Legal Assistants,detailed,5290
5526,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,1300
5527,23-2099,"Legal Support Workers, All Other",detailed,1790
5528,25-1011,"Business Teachers, Postsecondary",detailed,1590
5529,25-1021,"Computer Science Teachers, Postsecondary",detailed,550
5530,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,1030
5531,25-1031,"Architecture Teachers, Postsecondary",detailed,120
5532,25-1032,"Engineering Teachers, Postsecondary",detailed,**
5533,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,310
5534,25-1042,"Biological Science Teachers, Postsecondary",detailed,980
5535,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,120
5536,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,390
5537,25-1052,"Chemistry Teachers, Postsecondary",detailed,350
5538,25-1053,"Environmental Science Teachers, Postsecondary",detailed,150
5539,25-1054,"Physics Teachers, Postsecondary",detailed,350
5540,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,190
5541,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,200
5542,25-1063,"Economics Teachers, Postsecondary",detailed,300
5543,25-1064,"Geography Teachers, Postsecondary",detailed,170
5544,25-1065,"Political Science Teachers, Postsecondary",detailed,300
5545,25-1066,"Psychology Teachers, Postsecondary",detailed,680
5546,25-1067,"Sociology Teachers, Postsecondary",detailed,310
5547,25-1071,"Health Specialties Teachers, Postsecondary",detailed,5830
5548,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,970
5549,25-1081,"Education Teachers, Postsecondary",detailed,1040
5550,25-1082,"Library Science Teachers, Postsecondary",detailed,110
5551,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,330
5552,25-1112,"Law Teachers, Postsecondary",detailed,**
5553,25-1113,"Social Work Teachers, Postsecondary",detailed,250
5554,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,2120
5555,25-1122,"Communications Teachers, Postsecondary",detailed,540
5556,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1340
5557,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,470
5558,25-1125,"History Teachers, Postsecondary",detailed,390
5559,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,440
5560,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,190
5561,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,1630
5562,25-1199,"Postsecondary Teachers, All Other",detailed,380
5563,25-2011,"Preschool Teachers, Except Special Education",detailed,6650
5564,25-2012,"Kindergarten Teachers, Except Special Education",detailed,2570
5565,25-2021,"Elementary School Teachers, Except Special Education",detailed,25740
5566,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,12980
5567,25-2023,"Career/Technical Education Teachers, Middle School",detailed,240
5568,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,17580
5569,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,750
5570,25-2051,"Special Education Teachers, Preschool",detailed,810
5571,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,3820
5572,25-2057,"Special Education Teachers, Middle School",detailed,1820
5573,25-2058,"Special Education Teachers, Secondary School",detailed,2370
5574,25-2059,"Special Education Teachers, All Other",detailed,170
5575,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,970
5576,25-3021,Self-Enrichment Teachers,detailed,4940
5577,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,4200
5578,25-4011,Archivists,detailed,100
5579,25-4012,Curators,detailed,270
5580,25-4013,Museum Technicians and Conservators,detailed,290
5581,25-4022,Librarians and Media Collections Specialists,detailed,2060
5582,25-4031,Library Technicians,detailed,2750
5583,25-9021,Farm and Home Management Educators,detailed,160
5584,25-9031,Instructional Coordinators,detailed,2930
5585,25-9044,"Teaching Assistants, Postsecondary",detailed,**
5586,25-9045,"Teaching Assistants, Except Postsecondary",detailed,20390
5587,25-9099,"Educational Instruction and Library Workers, All Other",detailed,2610
5588,27-1011,Art Directors,detailed,730
5589,27-1012,Craft Artists,detailed,210
5590,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,180
5591,27-1014,Special Effects Artists and Animators,detailed,250
5592,27-1019,"Artists and Related Workers, All Other",detailed,250
5593,27-1021,Commercial and Industrial Designers,detailed,680
5594,27-1022,Fashion Designers,detailed,180
5595,27-1023,Floral Designers,detailed,780
5596,27-1024,Graphic Designers,detailed,4610
5597,27-1025,Interior Designers,detailed,2370
5598,27-1026,Merchandise Displayers and Window Trimmers,detailed,1750
5599,27-1027,Set and Exhibit Designers,detailed,80
5600,27-1029,"Designers, All Other",detailed,270
5601,27-2011,Actors,detailed,650
5602,27-2012,Producers and Directors,detailed,1670
5603,27-2021,Athletes and Sports Competitors,detailed,270
5604,27-2022,Coaches and Scouts,detailed,7020
5605,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,1500
5606,27-2031,Dancers,detailed,170
5607,27-2041,Music Directors and Composers,detailed,110
5608,27-2042,Musicians and Singers,detailed,590
5609,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,540
5610,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,420
5611,27-3023,"News Analysts, Reporters, and Journalists",detailed,700
5612,27-3031,Public Relations Specialists,detailed,6100
5613,27-3041,Editors,detailed,1880
5614,27-3042,Technical Writers,detailed,1400
5615,27-3043,Writers and Authors,detailed,750
5616,27-3091,Interpreters and Translators,detailed,1430
5617,27-3092,Court Reporters and Simultaneous Captioners,detailed,270
5618,27-3099,"Media and Communication Workers, All Other",detailed,460
5619,27-4011,Audio and Video Technicians,detailed,960
5620,27-4012,Broadcast Technicians,detailed,700
5621,27-4014,Sound Engineering Technicians,detailed,170
5622,27-4021,Photographers,detailed,780
5623,27-4031,"Camera Operators, Television, Video, and Film",detailed,390
5624,27-4032,Film and Video Editors,detailed,360
5625,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,650
5626,29-1011,Chiropractors,detailed,860
5627,29-1021,"Dentists, General",detailed,2280
5628,29-1022,Oral and Maxillofacial Surgeons,detailed,**
5629,29-1029,"Dentists, All Other Specialists",detailed,**
5630,29-1031,Dietitians and Nutritionists,detailed,1130
5631,29-1041,Optometrists,detailed,880
5632,29-1051,Pharmacists,detailed,5150
5633,29-1071,Physician Assistants,detailed,3030
5634,29-1081,Podiatrists,detailed,90
5635,29-1122,Occupational Therapists,detailed,3340
5636,29-1123,Physical Therapists,detailed,5100
5637,29-1124,Radiation Therapists,detailed,220
5638,29-1125,Recreational Therapists,detailed,270
5639,29-1126,Respiratory Therapists,detailed,2080
5640,29-1127,Speech-Language Pathologists,detailed,3980
5641,29-1128,Exercise Physiologists,detailed,170
5642,29-1129,"Therapists, All Other",detailed,220
5643,29-1131,Veterinarians,detailed,2260
5644,29-1141,Registered Nurses,detailed,52510
5645,29-1151,Nurse Anesthetists,detailed,430
5646,29-1161,Nurse Midwives,detailed,170
5647,29-1171,Nurse Practitioners,detailed,2870
5648,29-1181,Audiologists,detailed,**
5649,29-1211,Anesthesiologists,detailed,610
5650,29-1215,Family Medicine Physicians,detailed,2510
5651,29-1216,General Internal Medicine Physicians,detailed,550
5652,29-1218,Obstetricians and Gynecologists,detailed,650
5653,29-1221,"Pediatricians, General",detailed,340
5654,29-1223,Psychiatrists,detailed,380
5655,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,3480
5656,29-1248,"Surgeons, Except Ophthalmologists",detailed,790
5657,29-1292,Dental Hygienists,detailed,4190
5658,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,760
5659,29-2010,Clinical Laboratory Technologists and Technicians,detailed,4960
5660,29-2031,Cardiovascular Technologists and Technicians,detailed,670
5661,29-2032,Diagnostic Medical Sonographers,detailed,1260
5662,29-2033,Nuclear Medicine Technologists,detailed,340
5663,29-2034,Radiologic Technologists and Technicians,detailed,3750
5664,29-2035,Magnetic Resonance Imaging Technologists,detailed,490
5665,29-2040,Emergency Medical Technicians and Paramedics,detailed,3960
5666,29-2051,Dietetic Technicians,detailed,190
5667,29-2052,Pharmacy Technicians,detailed,5600
5668,29-2053,Psychiatric Technicians,detailed,1100
5669,29-2055,Surgical Technologists,detailed,1720
5670,29-2056,Veterinary Technologists and Technicians,detailed,3570
5671,29-2057,Ophthalmic Medical Technicians,detailed,1380
5672,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,5340
5673,29-2081,"Opticians, Dispensing",detailed,1560
5674,29-2091,Orthotists and Prosthetists,detailed,100
5675,29-2092,Hearing Aid Specialists,detailed,**
5676,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,5350
5677,29-9091,Athletic Trainers,detailed,490
5678,29-9092,Genetic Counselors,detailed,40
5679,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,680
5680,31-1120,Home Health and Personal Care Aides,detailed,35790
5681,31-1131,Nursing Assistants,detailed,21970
5682,31-1132,Orderlies,detailed,580
5683,31-1133,Psychiatric Aides,detailed,810
5684,31-2011,Occupational Therapy Assistants,detailed,660
5685,31-2012,Occupational Therapy Aides,detailed,60
5686,31-2021,Physical Therapist Assistants,detailed,1500
5687,31-2022,Physical Therapist Aides,detailed,510
5688,31-9011,Massage Therapists,detailed,5490
5689,31-9091,Dental Assistants,detailed,8390
5690,31-9092,Medical Assistants,detailed,12100
5691,31-9093,Medical Equipment Preparers,detailed,1180
5692,31-9094,Medical Transcriptionists,detailed,770
5693,31-9095,Pharmacy Aides,detailed,170
5694,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1480
5695,31-9097,Phlebotomists,detailed,1940
5696,31-9099,"Healthcare Support Workers, All Other",detailed,2160
5697,33-1011,First-Line Supervisors of Correctional Officers,detailed,690
5698,33-1012,First-Line Supervisors of Police and Detectives,detailed,1380
5699,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1200
5700,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,2020
5701,33-2011,Firefighters,detailed,5650
5702,33-2021,Fire Inspectors and Investigators,detailed,130
5703,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,50
5704,33-3011,Bailiffs,detailed,150
5705,33-3012,Correctional Officers and Jailers,detailed,7230
5706,33-3021,Detectives and Criminal Investigators,detailed,1830
5707,33-3051,Police and Sheriff's Patrol Officers,detailed,10100
5708,33-9011,Animal Control Workers,detailed,180
5709,33-9021,Private Detectives and Investigators,detailed,410
5710,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,180
5711,33-9032,Security Guards,detailed,15540
5712,33-9091,Crossing Guards and Flaggers,detailed,**
5713,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,5160
5714,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,4500
5715,35-1011,Chefs and Head Cooks,detailed,**
5716,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,19600
5717,35-2011,"Cooks, Fast Food",detailed,6720
5718,35-2012,"Cooks, Institution and Cafeteria",detailed,9730
5719,35-2014,"Cooks, Restaurant",detailed,33720
5720,35-2015,"Cooks, Short Order",detailed,1680
5721,35-2019,"Cooks, All Other",detailed,40
5722,35-2021,Food Preparation Workers,detailed,13610
5723,35-3011,Bartenders,detailed,12560
5724,35-3023,Fast Food and Counter Workers,detailed,71430
5725,35-3031,Waiters and Waitresses,detailed,49420
5726,35-3041,"Food Servers, Nonrestaurant",detailed,6990
5727,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,8790
5728,35-9021,Dishwashers,detailed,9840
5729,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,10520
5730,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,1630
5731,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,3040
5732,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,2290
5733,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,33650
5734,37-2012,Maids and Housekeeping Cleaners,detailed,20420
5735,37-2019,"Building Cleaning Workers, All Other",detailed,840
5736,37-2021,Pest Control Workers,detailed,820
5737,37-3011,Landscaping and Groundskeeping Workers,detailed,21520
5738,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,340
5739,37-3013,Tree Trimmers and Pruners,detailed,850
5740,37-3019,"Grounds Maintenance Workers, All Other",detailed,420
5741,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,320
5742,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,4500
5743,39-2011,Animal Trainers,detailed,200
5744,39-2021,Animal Caretakers,detailed,5240
5745,39-3011,Gambling Dealers,detailed,1120
5746,39-3019,"Gambling Service Workers, All Other",detailed,220
5747,39-3021,Motion Picture Projectionists,detailed,**
5748,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,2420
5749,39-3091,Amusement and Recreation Attendants,detailed,10690
5750,39-3092,Costume Attendants,detailed,30
5751,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,130
5752,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,70
5753,39-4011,Embalmers,detailed,40
5754,39-4021,Funeral Attendants,detailed,160
5755,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,330
5756,39-5011,Barbers,detailed,870
5757,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,8000
5758,39-5091,"Makeup Artists, Theatrical and Performance",detailed,**
5759,39-5092,Manicurists and Pedicurists,detailed,2110
5760,39-5094,Skincare Specialists,detailed,1210
5761,39-6011,Baggage Porters and Bellhops,detailed,980
5762,39-6012,Concierges,detailed,760
5763,39-7010,Tour and Travel Guides,detailed,1210
5764,39-9011,Childcare Workers,detailed,10110
5765,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,10180
5766,39-9032,Recreation Workers,detailed,6390
5767,39-9041,Residential Advisors,detailed,760
5768,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,**
5769,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,19570
5770,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,6270
5771,41-2011,Cashiers,detailed,55790
5772,41-2012,Gambling Change Persons and Booth Cashiers,detailed,**
5773,41-2021,Counter and Rental Clerks,detailed,12280
5774,41-2022,Parts Salespersons,detailed,3410
5775,41-2031,Retail Salespersons,detailed,82750
5776,41-3011,Advertising Sales Agents,detailed,1780
5777,41-3021,Insurance Sales Agents,detailed,9450
5778,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,11730
5779,41-3041,Travel Agents,detailed,1510
5780,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,30860
5781,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6170
5782,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,27650
5783,41-9011,Demonstrators and Product Promoters,detailed,960
5784,41-9021,Real Estate Brokers,detailed,3940
5785,41-9022,Real Estate Sales Agents,detailed,4100
5786,41-9031,Sales Engineers,detailed,2180
5787,41-9041,Telemarketers,detailed,2040
5788,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,140
5789,41-9099,"Sales and Related Workers, All Other",detailed,3750
5790,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,22060
5791,43-2011,"Switchboard Operators, Including Answering Service",detailed,970
5792,43-3011,Bill and Account Collectors,detailed,2700
5793,43-3021,Billing and Posting Clerks,detailed,7380
5794,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,27160
5795,43-3041,Gambling Cage Workers,detailed,160
5796,43-3051,Payroll and Timekeeping Clerks,detailed,2310
5797,43-3061,Procurement Clerks,detailed,990
5798,43-3071,Tellers,detailed,7160
5799,43-3099,"Financial Clerks, All Other",detailed,1700
5800,43-4011,Brokerage Clerks,detailed,710
5801,43-4021,Correspondence Clerks,detailed,80
5802,43-4031,"Court, Municipal, and License Clerks",detailed,5590
5803,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,400
5804,43-4051,Customer Service Representatives,detailed,48650
5805,43-4061,"Eligibility Interviewers, Government Programs",detailed,2750
5806,43-4071,File Clerks,detailed,1810
5807,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,6020
5808,43-4111,"Interviewers, Except Eligibility and Loan",detailed,5270
5809,43-4121,"Library Assistants, Clerical",detailed,810
5810,43-4131,Loan Interviewers and Clerks,detailed,3490
5811,43-4141,New Accounts Clerks,detailed,450
5812,43-4151,Order Clerks,detailed,3860
5813,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,2230
5814,43-4171,Receptionists and Information Clerks,detailed,18810
5815,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2050
