,occ_code,occ_title,o_group,tot_emp
33152,29-1124,Radiation Therapists,detailed,510
33153,29-1125,Recreational Therapists,detailed,550
33154,29-1126,Respiratory Therapists,detailed,2530
33155,29-1127,Speech-Language Pathologists,detailed,3090
33156,29-1128,Exercise Physiologists,detailed,240
33157,29-1129,"Therapists, All Other",detailed,140
33158,29-1131,Veterinarians,detailed,2530
33159,29-1141,Registered Nurses,detailed,66040
33160,29-1151,Nurse Anesthetists,detailed,980
33161,29-1161,Nurse Midwives,detailed,180
33162,29-1171,Nurse Practitioners,detailed,5200
33163,29-1181,Audiologists,detailed,530
33164,29-1215,Family Medicine Physicians,detailed,4230
33165,29-1216,General Internal Medicine Physicians,detailed,**
33166,29-1218,Obstetricians and Gynecologists,detailed,570
33167,29-1221,"Pediatricians, General",detailed,490
33168,29-1223,Psychiatrists,detailed,650
33169,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,9140
33170,29-1248,"Surgeons, Except Ophthalmologists",detailed,790
33171,29-1292,Dental Hygienists,detailed,5980
33172,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,300
33173,29-2010,Clinical Laboratory Technologists and Technicians,detailed,7810
33174,29-2031,Cardiovascular Technologists and Technicians,detailed,1610
33175,29-2032,Diagnostic Medical Sonographers,detailed,1700
33176,29-2033,Nuclear Medicine Technologists,detailed,440
33177,29-2034,Radiologic Technologists and Technicians,detailed,5480
33178,29-2035,Magnetic Resonance Imaging Technologists,detailed,780
33179,29-2040,Emergency Medical Technicians and Paramedics,detailed,6130
33180,29-2051,Dietetic Technicians,detailed,310
33181,29-2052,Pharmacy Technicians,detailed,10320
33182,29-2053,Psychiatric Technicians,detailed,3650
33183,29-2055,Surgical Technologists,detailed,2170
33184,29-2056,Veterinary Technologists and Technicians,detailed,2100
33185,29-2057,Ophthalmic Medical Technicians,detailed,**
33186,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,21700
33187,29-2081,"Opticians, Dispensing",detailed,1610
33188,29-2091,Orthotists and Prosthetists,detailed,140
33189,29-2092,Hearing Aid Specialists,detailed,400
33190,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,6910
33191,29-9091,Athletic Trainers,detailed,970
33192,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**
33193,31-1120,Home Health and Personal Care Aides,detailed,49420
33194,31-1131,Nursing Assistants,detailed,41140
33195,31-1132,Orderlies,detailed,940
33196,31-1133,Psychiatric Aides,detailed,1170
33197,31-2011,Occupational Therapy Assistants,detailed,900
33198,31-2012,Occupational Therapy Aides,detailed,230
33199,31-2021,Physical Therapist Assistants,detailed,2930
33200,31-2022,Physical Therapist Aides,detailed,1490
33201,31-9011,Massage Therapists,detailed,3090
33202,31-9091,Dental Assistants,detailed,8140
33203,31-9092,Medical Assistants,detailed,14860
33204,31-9093,Medical Equipment Preparers,detailed,1340
33205,31-9094,Medical Transcriptionists,detailed,2560
33206,31-9095,Pharmacy Aides,detailed,750
33207,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,4320
33208,31-9097,Phlebotomists,detailed,3480
33209,31-9099,"Healthcare Support Workers, All Other",detailed,1190
33210,33-1011,First-Line Supervisors of Correctional Officers,detailed,2470
33211,33-1012,First-Line Supervisors of Police and Detectives,detailed,3180
33212,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,2090
33213,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,2870
33214,33-2011,Firefighters,detailed,10250
33215,33-2021,Fire Inspectors and Investigators,detailed,180
33216,33-3011,Bailiffs,detailed,540
33217,33-3012,Correctional Officers and Jailers,detailed,14750
33218,33-3021,Detectives and Criminal Investigators,detailed,3160
33219,33-3031,Fish and Game Wardens,detailed,210
33220,33-3041,Parking Enforcement Workers,detailed,320
33221,33-3051,Police and Sheriff's Patrol Officers,detailed,18240
33222,33-9011,Animal Control Workers,detailed,360
33223,33-9021,Private Detectives and Investigators,detailed,**
33224,33-9032,Security Guards,detailed,32070
33225,33-9091,Crossing Guards and Flaggers,detailed,**
33226,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,**
33227,33-9093,Transportation Security Screeners,detailed,1850
33228,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,2810
33229,35-1011,Chefs and Head Cooks,detailed,2500
33230,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,27280
33231,35-2011,"Cooks, Fast Food",detailed,14070
33232,35-2012,"Cooks, Institution and Cafeteria",detailed,7870
33233,35-2014,"Cooks, Restaurant",detailed,32470
33234,35-2015,"Cooks, Short Order",detailed,2270
33235,35-2019,"Cooks, All Other",detailed,720
33236,35-2021,Food Preparation Workers,detailed,19490
33237,35-3011,Bartenders,detailed,10430
33238,35-3023,Fast Food and Counter Workers,detailed,102410
33239,35-3031,Waiters and Waitresses,detailed,69990
33240,35-3041,"Food Servers, Nonrestaurant",detailed,7140
33241,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,8790
33242,35-9021,Dishwashers,detailed,13380
33243,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,10860
33244,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,610
33245,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,4830
33246,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,2710
33247,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,60510
33248,37-2012,Maids and Housekeeping Cleaners,detailed,25090
33249,37-2019,"Building Cleaning Workers, All Other",detailed,**
33250,37-2021,Pest Control Workers,detailed,2520
33251,37-3011,Landscaping and Groundskeeping Workers,detailed,25470
33252,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,440
33253,37-3013,Tree Trimmers and Pruners,detailed,**
33254,37-3019,"Grounds Maintenance Workers, All Other",detailed,80
33255,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,5790
33256,39-2011,Animal Trainers,detailed,430
33257,39-2021,Animal Caretakers,detailed,7160
33258,39-3012,Gambling and Sports Book Writers and Runners,detailed,**
33259,39-3021,Motion Picture Projectionists,detailed,**
33260,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,3630
33261,39-3091,Amusement and Recreation Attendants,detailed,**
33262,39-3092,Costume Attendants,detailed,60
33263,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,290
33264,39-4011,Embalmers,detailed,**
33265,39-4021,Funeral Attendants,detailed,1440
33266,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,750
33267,39-5011,Barbers,detailed,**
33268,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,9530
33269,39-5092,Manicurists and Pedicurists,detailed,3290
33270,39-5093,Shampooers,detailed,960
33271,39-5094,Skincare Specialists,detailed,1950
33272,39-6011,Baggage Porters and Bellhops,detailed,1070
33273,39-6012,Concierges,detailed,1390
33274,39-7010,Tour and Travel Guides,detailed,2070
33275,39-9011,Childcare Workers,detailed,14540
33276,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,12040
33277,39-9032,Recreation Workers,detailed,10920
33278,39-9041,Residential Advisors,detailed,3110
33279,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,**
33280,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,31530
33281,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,8750
33282,41-2011,Cashiers,detailed,115790
33283,41-2021,Counter and Rental Clerks,detailed,12780
33284,41-2022,Parts Salespersons,detailed,5740
33285,41-2031,Retail Salespersons,detailed,103600
33286,41-3011,Advertising Sales Agents,detailed,2200
33287,41-3021,Insurance Sales Agents,detailed,10210
33288,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,8430
33289,41-3041,Travel Agents,detailed,1230
33290,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,33260
33291,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6880
33292,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,25490
33293,41-9011,Demonstrators and Product Promoters,detailed,2000
33294,41-9012,Models,detailed,**
33295,41-9021,Real Estate Brokers,detailed,1370
33296,41-9022,Real Estate Sales Agents,detailed,8810
33297,41-9031,Sales Engineers,detailed,1790
33298,41-9041,Telemarketers,detailed,4130
33299,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,**
33300,41-9099,"Sales and Related Workers, All Other",detailed,**
33301,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,38520
33302,43-2011,"Switchboard Operators, Including Answering Service",detailed,1100
33303,43-2021,Telephone Operators,detailed,100
33304,43-2099,"Communications Equipment Operators, All Other",detailed,50
33305,43-3011,Bill and Account Collectors,detailed,7150
33306,43-3021,Billing and Posting Clerks,detailed,10780
33307,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,41300
33308,43-3051,Payroll and Timekeeping Clerks,detailed,3820
33309,43-3061,Procurement Clerks,detailed,1890
33310,43-3071,Tellers,detailed,10090
33311,43-3099,"Financial Clerks, All Other",detailed,880
33312,43-4011,Brokerage Clerks,detailed,1080
33313,43-4021,Correspondence Clerks,detailed,160
33314,43-4031,"Court, Municipal, and License Clerks",detailed,2640
33315,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,**
33316,43-4051,Customer Service Representatives,detailed,74340
33317,43-4061,"Eligibility Interviewers, Government Programs",detailed,**
33318,43-4071,File Clerks,detailed,2140
33319,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,7510
33320,43-4111,"Interviewers, Except Eligibility and Loan",detailed,5100
33321,43-4121,"Library Assistants, Clerical",detailed,3020
33322,43-4131,Loan Interviewers and Clerks,detailed,7800
33323,43-4141,New Accounts Clerks,detailed,470
33324,43-4151,Order Clerks,detailed,1930
33325,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,3380
33326,43-4171,Receptionists and Information Clerks,detailed,31560
33327,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,4840
33328,43-4199,"Information and Record Clerks, All Other",detailed,4450
33329,43-5011,Cargo and Freight Agents,detailed,3490
