,occ_code,occ_title,o_group,tot_emp
30924,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,6840
30925,13-1151,Training and Development Specialists,detailed,27110
30926,13-1161,Market Research Analysts and Marketing Specialists,detailed,35030
30927,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,117990
30928,13-2011,Accountants and Auditors,detailed,114410
30929,13-2020,Property Appraisers and Assessors,detailed,4600
30930,13-2031,Budget Analysts,detailed,3980
30931,13-2041,Credit Analysts,detailed,6830
30932,13-2052,Personal Financial Advisors,detailed,12800
30933,13-2053,Insurance Underwriters,detailed,7330
30934,13-2061,Financial Examiners,detailed,5810
30935,13-2071,Credit Counselors,detailed,2360
30936,13-2072,Loan Officers,detailed,22410
30937,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,3720
30938,13-2082,Tax Preparers,detailed,5060
30939,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,40460
30940,15-1211,Computer Systems Analysts,detailed,54150
30941,15-1212,Information Security Analysts,detailed,10430
30942,15-1221,Computer and Information Research Scientists,detailed,1520
30943,15-1231,Computer Network Support Specialists,detailed,15530
30944,15-1232,Computer User Support Specialists,detailed,60980
30945,15-1241,Computer Network Architects,detailed,13080
30946,15-1244,Network and Computer Systems Administrators,detailed,35890
30947,15-1245,Database Administrators and Architects,detailed,11620
30948,15-1251,Computer Programmers,detailed,20430
30949,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,109510
30950,15-1257,Web Developers and Digital Interface Designers,detailed,9510
30951,15-1299,"Computer Occupations, All Other",detailed,27540
30952,15-2011,Actuaries,detailed,1080
30953,15-2021,Mathematicians,detailed,150
30954,15-2031,Operations Research Analysts,detailed,9820
30955,15-2041,Statisticians,detailed,1940
30956,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,2200
30957,17-1011,"Architects, Except Landscape and Naval",detailed,9380
30958,17-1012,Landscape Architects,detailed,1130
30959,17-1021,Cartographers and Photogrammetrists,detailed,1270
30960,17-1022,Surveyors,detailed,4480
30961,17-2011,Aerospace Engineers,detailed,6140
30962,17-2021,Agricultural Engineers,detailed,80
30963,17-2031,Bioengineers and Biomedical Engineers,detailed,970
30964,17-2041,Chemical Engineers,detailed,7260
30965,17-2051,Civil Engineers,detailed,27920
30966,17-2061,Computer Hardware Engineers,detailed,3970
30967,17-2071,Electrical Engineers,detailed,14440
30968,17-2072,"Electronics Engineers, Except Computer",detailed,11970
30969,17-2081,Environmental Engineers,detailed,3250
30970,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,3700
30971,17-2112,Industrial Engineers,detailed,19520
30972,17-2121,Marine Engineers and Naval Architects,detailed,600
30973,17-2131,Materials Engineers,detailed,2760
30974,17-2141,Mechanical Engineers,detailed,22020
30975,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,570
30976,17-2161,Nuclear Engineers,detailed,390
30977,17-2171,Petroleum Engineers,detailed,18720
30978,17-2199,"Engineers, All Other",detailed,10380
30979,17-3011,Architectural and Civil Drafters,detailed,11280
30980,17-3012,Electrical and Electronics Drafters,detailed,3390
30981,17-3013,Mechanical Drafters,detailed,4960
30982,17-3019,"Drafters, All Other",detailed,1330
30983,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,1380
30984,17-3022,Civil Engineering Technologists and Technicians,detailed,7390
30985,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,11140
30986,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,1910
30987,17-3025,Environmental Engineering Technologists and Technicians,detailed,1410
30988,17-3026,Industrial Engineering Technologists and Technicians,detailed,6250
30989,17-3027,Mechanical Engineering Technologists and Technicians,detailed,3410
30990,17-3031,Surveying and Mapping Technicians,detailed,9410
30991,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,9800
30992,19-1011,Animal Scientists,detailed,300
30993,19-1012,Food Scientists and Technologists,detailed,670
30994,19-1013,Soil and Plant Scientists,detailed,510
30995,19-1021,Biochemists and Biophysicists,detailed,1640
30996,19-1022,Microbiologists,detailed,1060
30997,19-1023,Zoologists and Wildlife Biologists,detailed,490
30998,19-1029,"Biological Scientists, All Other",detailed,1670
30999,19-1031,Conservation Scientists,detailed,2050
31000,19-1032,Foresters,detailed,180
31001,19-1041,Epidemiologists,detailed,730
31002,19-1042,"Medical Scientists, Except Epidemiologists",detailed,6280
31003,19-1099,"Life Scientists, All Other",detailed,320
31004,19-2011,Astronomers,detailed,230
31005,19-2012,Physicists,detailed,980
31006,19-2021,Atmospheric and Space Scientists,detailed,660
31007,19-2031,Chemists,detailed,5000
31008,19-2032,Materials Scientists,detailed,650
31009,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,5190
31010,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,7240
31011,19-2043,Hydrologists,detailed,250
31012,19-2099,"Physical Scientists, All Other",detailed,1740
31013,19-3011,Economists,detailed,860
31014,19-3022,Survey Researchers,detailed,520
31015,19-3031,"Clinical, Counseling, and School Psychologists",detailed,8430
31016,19-3039,"Psychologists, All Other",detailed,790
31017,19-3051,Urban and Regional Planners,detailed,2050
31018,19-3091,Anthropologists and Archeologists,detailed,320
31019,19-3092,Geographers,detailed,160
31020,19-3093,Historians,detailed,180
31021,19-3094,Political Scientists,detailed,280
31022,19-3099,"Social Scientists and Related Workers, All Other",detailed,2020
31023,19-4010,Agricultural and Food Science Technicians,detailed,1280
31024,19-4021,Biological Technicians,detailed,6810
31025,19-4031,Chemical Technicians,detailed,7350
31026,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,3060
31027,19-4045,Geological and Hydrologic Technicians,detailed,6460
31028,19-4051,Nuclear Technicians,detailed,160
31029,19-4061,Social Science Research Assistants,detailed,1510
31030,19-4071,Forest and Conservation Technicians,detailed,400
31031,19-4092,Forensic Science Technicians,detailed,1480
31032,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,4150
31033,19-5011,Occupational Health and Safety Specialists,detailed,12860
31034,19-5012,Occupational Health and Safety Technicians,detailed,3540
31035,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,25810
31036,21-1013,Marriage and Family Therapists,detailed,630
31037,21-1015,Rehabilitation Counselors,detailed,3040
31038,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,11570
31039,21-1019,"Counselors, All Other",detailed,2280
31040,21-1021,"Child, Family, and School Social Workers",detailed,21120
31041,21-1022,Healthcare Social Workers,detailed,10250
31042,21-1023,Mental Health and Substance Abuse Social Workers,detailed,6010
31043,21-1029,"Social Workers, All Other",detailed,2530
31044,21-1091,Health Education Specialists,detailed,2810
31045,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,7960
31046,21-1093,Social and Human Service Assistants,detailed,20490
31047,21-1094,Community Health Workers,detailed,2900
31048,21-1099,"Community and Social Service Specialists, All Other",detailed,3740
31049,21-2011,Clergy,detailed,3140
31050,21-2021,"Directors, Religious Activities and Education",detailed,300
31051,21-2099,"Religious Workers, All Other",detailed,250
31052,23-1011,Lawyers,detailed,44700
31053,23-1012,Judicial Law Clerks,detailed,420
31054,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,1010
31055,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,560
31056,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,3180
31057,23-2011,Paralegals and Legal Assistants,detailed,27040
31058,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,7060
31059,23-2099,"Legal Support Workers, All Other",detailed,2440
31060,25-1011,"Business Teachers, Postsecondary",detailed,6200
31061,25-1021,"Computer Science Teachers, Postsecondary",detailed,2440
31062,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,4910
31063,25-1031,"Architecture Teachers, Postsecondary",detailed,580
31064,25-1032,"Engineering Teachers, Postsecondary",detailed,3260
31065,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,820
31066,25-1042,"Biological Science Teachers, Postsecondary",detailed,4030
31067,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,90
31068,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,820
31069,25-1052,"Chemistry Teachers, Postsecondary",detailed,1360
31070,25-1053,"Environmental Science Teachers, Postsecondary",detailed,340
31071,25-1054,"Physics Teachers, Postsecondary",detailed,1050
31072,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,340
31073,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,560
31074,25-1063,"Economics Teachers, Postsecondary",detailed,860
31075,25-1064,"Geography Teachers, Postsecondary",detailed,220
31076,25-1065,"Political Science Teachers, Postsecondary",detailed,1760
31077,25-1066,"Psychology Teachers, Postsecondary",detailed,2870
31078,25-1067,"Sociology Teachers, Postsecondary",detailed,940
31079,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,1420
31080,25-1071,"Health Specialties Teachers, Postsecondary",detailed,17920
31081,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,4310
31082,25-1081,"Education Teachers, Postsecondary",detailed,4650
31083,25-1082,"Library Science Teachers, Postsecondary",detailed,310
31084,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,1150
31085,25-1112,"Law Teachers, Postsecondary",detailed,1000
31086,25-1113,"Social Work Teachers, Postsecondary",detailed,570
31087,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,5830
31088,25-1122,"Communications Teachers, Postsecondary",detailed,2260
31089,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,5250
31090,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,1430
31091,25-1125,"History Teachers, Postsecondary",detailed,2160
31092,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,1320
31093,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,140
31094,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,1580
31095,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,10440
31096,25-1199,"Postsecondary Teachers, All Other",detailed,3210
31097,25-2011,"Preschool Teachers, Except Special Education",detailed,33810
31098,25-2012,"Kindergarten Teachers, Except Special Education",detailed,15770
31099,25-2021,"Elementary School Teachers, Except Special Education",detailed,131880
31100,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,64340
31101,25-2023,"Career/Technical Education Teachers, Middle School",detailed,1550
31102,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,107190
31103,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,12010
31104,25-2051,"Special Education Teachers, Preschool",detailed,760
31105,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,15600
31106,25-2057,"Special Education Teachers, Middle School",detailed,8450
31107,25-2058,"Special Education Teachers, Secondary School",detailed,13990
31108,25-2059,"Special Education Teachers, All Other",detailed,1750
31109,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,3650
31110,25-3021,Self-Enrichment Teachers,detailed,12080
31111,25-3031,"Substitute Teachers, Short-Term",detailed,85390
31112,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,21820
31113,25-4011,Archivists,detailed,310
31114,25-4012,Curators,detailed,610
31115,25-4013,Museum Technicians and Conservators,detailed,480
31116,25-4022,Librarians and Media Collections Specialists,detailed,9670
31117,25-4031,Library Technicians,detailed,3740
31118,25-9021,Farm and Home Management Educators,detailed,400
31119,25-9031,Instructional Coordinators,detailed,18560
31120,25-9044,"Teaching Assistants, Postsecondary",detailed,9530
31121,25-9045,"Teaching Assistants, Except Postsecondary",detailed,88330
31122,25-9099,"Educational Instruction and Library Workers, All Other",detailed,4880
31123,27-1011,Art Directors,detailed,2510
31124,27-1012,Craft Artists,detailed,480
31125,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,700
31126,27-1014,Special Effects Artists and Animators,detailed,2320
31127,27-1019,"Artists and Related Workers, All Other",detailed,230
31128,27-1021,Commercial and Industrial Designers,detailed,1910
31129,27-1022,Fashion Designers,detailed,300
31130,27-1023,Floral Designers,detailed,2560
31131,27-1024,Graphic Designers,detailed,14050
31132,27-1025,Interior Designers,detailed,4830
31133,27-1026,Merchandise Displayers and Window Trimmers,detailed,18550
31134,27-1027,Set and Exhibit Designers,detailed,580
31135,27-1029,"Designers, All Other",detailed,320
31136,27-2011,Actors,detailed,1120
31137,27-2012,Producers and Directors,detailed,5260
31138,27-2021,Athletes and Sports Competitors,detailed,390
31139,27-2022,Coaches and Scouts,detailed,13990
31140,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,840
31141,27-2031,Dancers,detailed,680
31142,27-2032,Choreographers,detailed,680
31143,27-2041,Music Directors and Composers,detailed,860
31144,27-2042,Musicians and Singers,detailed,1790
31145,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,380
31146,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,2240
31147,27-3023,"News Analysts, Reporters, and Journalists",detailed,2640
31148,27-3031,Public Relations Specialists,detailed,26110
31149,27-3041,Editors,detailed,4800
31150,27-3042,Technical Writers,detailed,4700
31151,27-3043,Writers and Authors,detailed,2580
31152,27-3091,Interpreters and Translators,detailed,6590
31153,27-3092,Court Reporters and Simultaneous Captioners,detailed,1450
31154,27-3099,"Media and Communication Workers, All Other",detailed,1110
31155,27-4011,Audio and Video Technicians,detailed,4820
31156,27-4012,Broadcast Technicians,detailed,1790
31157,27-4014,Sound Engineering Technicians,detailed,560
31158,27-4021,Photographers,detailed,3300
31159,27-4031,"Camera Operators, Television, Video, and Film",detailed,1050
31160,27-4032,Film and Video Editors,detailed,1460
31161,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,790
31162,29-1011,Chiropractors,detailed,2230
31163,29-1021,"Dentists, General",detailed,8590
31164,29-1022,Oral and Maxillofacial Surgeons,detailed,**
31165,29-1023,Orthodontists,detailed,570
31166,29-1029,"Dentists, All Other Specialists",detailed,670
31167,29-1031,Dietitians and Nutritionists,detailed,5050
31168,29-1041,Optometrists,detailed,2930
31169,29-1051,Pharmacists,detailed,22770
31170,29-1071,Physician Assistants,detailed,8040
31171,29-1081,Podiatrists,detailed,470
31172,29-1122,Occupational Therapists,detailed,9180
31173,29-1123,Physical Therapists,detailed,15400
31174,29-1124,Radiation Therapists,detailed,1990
31175,29-1125,Recreational Therapists,detailed,1400
31176,29-1126,Respiratory Therapists,detailed,11730
31177,29-1127,Speech-Language Pathologists,detailed,14820
31178,29-1128,Exercise Physiologists,detailed,**
31179,29-1129,"Therapists, All Other",detailed,**
31180,29-1131,Veterinarians,detailed,4770
31181,29-1141,Registered Nurses,detailed,218090
31182,29-1151,Nurse Anesthetists,detailed,4300
31183,29-1161,Nurse Midwives,detailed,540
31184,29-1171,Nurse Practitioners,detailed,13620
31185,29-1181,Audiologists,detailed,610
31186,29-1211,Anesthesiologists,detailed,2550
31187,29-1215,Family Medicine Physicians,detailed,8380
31188,29-1216,General Internal Medicine Physicians,detailed,4520
31189,29-1218,Obstetricians and Gynecologists,detailed,1500
31190,29-1221,"Pediatricians, General",detailed,2250
31191,29-1223,Psychiatrists,detailed,1480
31192,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,23490
31193,29-1248,"Surgeons, Except Ophthalmologists",detailed,3480
31194,29-1292,Dental Hygienists,detailed,14310
31195,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,1310
31196,29-2010,Clinical Laboratory Technologists and Technicians,detailed,27120
31197,29-2031,Cardiovascular Technologists and Technicians,detailed,5450
31198,29-2032,Diagnostic Medical Sonographers,detailed,5120
31199,29-2033,Nuclear Medicine Technologists,detailed,1180
31200,29-2034,Radiologic Technologists and Technicians,detailed,16480
31201,29-2035,Magnetic Resonance Imaging Technologists,detailed,2540
31202,29-2040,Emergency Medical Technicians and Paramedics,detailed,19380
31203,29-2051,Dietetic Technicians,detailed,2070
31204,29-2052,Pharmacy Technicians,detailed,38550
31205,29-2053,Psychiatric Technicians,detailed,4430
31206,29-2055,Surgical Technologists,detailed,10220
31207,29-2056,Veterinary Technologists and Technicians,detailed,12280
31208,29-2057,Ophthalmic Medical Technicians,detailed,6220
31209,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,70290
31210,29-2081,"Opticians, Dispensing",detailed,6390
31211,29-2091,Orthotists and Prosthetists,detailed,**
31212,29-2092,Hearing Aid Specialists,detailed,650
31213,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,28940
31214,29-9091,Athletic Trainers,detailed,2430
31215,29-9092,Genetic Counselors,detailed,150
31216,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**
31217,31-1120,Home Health and Personal Care Aides,detailed,300820
31218,31-1131,Nursing Assistants,detailed,80110
31219,31-1132,Orderlies,detailed,3330
31220,31-1133,Psychiatric Aides,detailed,5170
31221,31-2011,Occupational Therapy Assistants,detailed,3900
31222,31-2012,Occupational Therapy Aides,detailed,530
31223,31-2021,Physical Therapist Assistants,detailed,7550
31224,31-2022,Physical Therapist Aides,detailed,5070
31225,31-9011,Massage Therapists,detailed,6970
31226,31-9091,Dental Assistants,detailed,31550
31227,31-9092,Medical Assistants,detailed,65170
31228,31-9093,Medical Equipment Preparers,detailed,3290
31229,31-9094,Medical Transcriptionists,detailed,4280
31230,31-9095,Pharmacy Aides,detailed,2670
31231,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,6060
31232,31-9097,Phlebotomists,detailed,9490
31233,31-9099,"Healthcare Support Workers, All Other",detailed,7490
31234,33-1011,First-Line Supervisors of Correctional Officers,detailed,4550
31235,33-1012,First-Line Supervisors of Police and Detectives,detailed,6530
31236,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,3500
31237,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,5820
31238,33-2011,Firefighters,detailed,25670
31239,33-2021,Fire Inspectors and Investigators,detailed,1680
31240,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,100
31241,33-3011,Bailiffs,detailed,940
31242,33-3012,Correctional Officers and Jailers,detailed,47160
31243,33-3021,Detectives and Criminal Investigators,detailed,16810
31244,33-3031,Fish and Game Wardens,detailed,460
31245,33-3041,Parking Enforcement Workers,detailed,400
31246,33-3051,Police and Sheriff's Patrol Officers,detailed,58840
31247,33-9011,Animal Control Workers,detailed,1270
31248,33-9021,Private Detectives and Investigators,detailed,2260
31249,33-9032,Security Guards,detailed,90820
31250,33-9091,Crossing Guards and Flaggers,detailed,6100
31251,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,12240
31252,33-9093,Transportation Security Screeners,detailed,3890
31253,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,10090
31254,35-1011,Chefs and Head Cooks,detailed,5350
31255,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,93030
31256,35-2011,"Cooks, Fast Food",detailed,38680
31257,35-2012,"Cooks, Institution and Cafeteria",detailed,30000
31258,35-2014,"Cooks, Restaurant",detailed,117010
31259,35-2015,"Cooks, Short Order",detailed,13640
31260,35-2019,"Cooks, All Other",detailed,1370
31261,35-2021,Food Preparation Workers,detailed,59330
31262,35-3011,Bartenders,detailed,42520
31263,35-3023,Fast Food and Counter Workers,detailed,419820
31264,35-3031,Waiters and Waitresses,detailed,219180
31265,35-3041,"Food Servers, Nonrestaurant",detailed,17680
31266,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,45250
31267,35-9021,Dishwashers,detailed,34540
31268,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,32980
31269,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,5370
31270,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,10620
31271,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,6580
31272,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,168160
31273,37-2012,Maids and Housekeeping Cleaners,detailed,76040
31274,37-2019,"Building Cleaning Workers, All Other",detailed,**
31275,37-2021,Pest Control Workers,detailed,7310
31276,37-3011,Landscaping and Groundskeeping Workers,detailed,66350
31277,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,930
31278,37-3013,Tree Trimmers and Pruners,detailed,2840
31279,37-3019,"Grounds Maintenance Workers, All Other",detailed,990
31280,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,230
31281,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,14050
31282,39-2011,Animal Trainers,detailed,1190
31283,39-2021,Animal Caretakers,detailed,16370
31284,39-3011,Gambling Dealers,detailed,240
31285,39-3012,Gambling and Sports Book Writers and Runners,detailed,770
31286,39-3019,"Gambling Service Workers, All Other",detailed,1060
31287,39-3021,Motion Picture Projectionists,detailed,390
31288,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,10020
31289,39-3091,Amusement and Recreation Attendants,detailed,18570
31290,39-3092,Costume Attendants,detailed,130
31291,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,490
31292,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,280
31293,39-4011,Embalmers,detailed,460
31294,39-4021,Funeral Attendants,detailed,2280
31295,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,2030
31296,39-5011,Barbers,detailed,3450
31297,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,31150
31298,39-5091,"Makeup Artists, Theatrical and Performance",detailed,50
31299,39-5092,Manicurists and Pedicurists,detailed,1890
31300,39-5093,Shampooers,detailed,740
31301,39-5094,Skincare Specialists,detailed,4720
31302,39-6011,Baggage Porters and Bellhops,detailed,1730
31303,39-6012,Concierges,detailed,2680
31304,39-7010,Tour and Travel Guides,detailed,2210
31305,39-9011,Childcare Workers,detailed,51120
31306,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,21690
31307,39-9032,Recreation Workers,detailed,21500
31308,39-9041,Residential Advisors,detailed,6010
31309,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,1620
31310,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,103010
31311,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,24030
31312,41-2011,Cashiers,detailed,284770
31313,41-2012,Gambling Change Persons and Booth Cashiers,detailed,110
31314,41-2021,Counter and Rental Clerks,detailed,43110
31315,41-2022,Parts Salespersons,detailed,24090
31316,41-2031,Retail Salespersons,detailed,383920
31317,41-3011,Advertising Sales Agents,detailed,7830
31318,41-3021,Insurance Sales Agents,detailed,33290
31319,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,39630
31320,41-3041,Travel Agents,detailed,3900
31321,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,105020
31322,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,28850
31323,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,119170
31324,41-9011,Demonstrators and Product Promoters,detailed,7430
31325,41-9012,Models,detailed,30
31326,41-9021,Real Estate Brokers,detailed,1820
31327,41-9022,Real Estate Sales Agents,detailed,16380
31328,41-9031,Sales Engineers,detailed,9120
31329,41-9041,Telemarketers,detailed,12550
31330,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,1550
31331,41-9099,"Sales and Related Workers, All Other",detailed,13070
31332,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,121920
31333,43-2011,"Switchboard Operators, Including Answering Service",detailed,5380
31334,43-2021,Telephone Operators,detailed,270
31335,43-2099,"Communications Equipment Operators, All Other",detailed,**
