,occ_code,occ_title,o_group,tot_emp
29626,13-1071,Human Resources Specialists,detailed,1080
29627,13-1081,Logisticians,detailed,140
29628,13-1111,Management Analysts,detailed,2730
29629,13-1121,"Meeting, Convention, and Event Planners",detailed,260
29630,13-1131,Fundraisers,detailed,60
29631,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,700
29632,13-1151,Training and Development Specialists,detailed,560
29633,13-1161,Market Research Analysts and Marketing Specialists,detailed,1100
29634,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,1010
29635,13-2011,Accountants and Auditors,detailed,4740
29636,13-2020,Property Appraisers and Assessors,detailed,340
29637,13-2031,Budget Analysts,detailed,130
29638,13-2041,Credit Analysts,detailed,410
29639,13-2052,Personal Financial Advisors,detailed,310
29640,13-2053,Insurance Underwriters,detailed,300
29641,13-2061,Financial Examiners,detailed,100
29642,13-2071,Credit Counselors,detailed,40
29643,13-2072,Loan Officers,detailed,1880
29644,13-2082,Tax Preparers,detailed,370
29645,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,660
29646,15-1211,Computer Systems Analysts,detailed,750
29647,15-1212,Information Security Analysts,detailed,320
29648,15-1231,Computer Network Support Specialists,detailed,820
29649,15-1232,Computer User Support Specialists,detailed,1200
29650,15-1241,Computer Network Architects,detailed,410
29651,15-1244,Network and Computer Systems Administrators,detailed,1850
29652,15-1245,Database Administrators and Architects,detailed,170
29653,15-1251,Computer Programmers,detailed,470
29654,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,1780
29655,15-1257,Web Developers and Digital Interface Designers,detailed,360
29656,15-1299,"Computer Occupations, All Other",detailed,220
29657,17-1011,"Architects, Except Landscape and Naval",detailed,100
29658,17-1012,Landscape Architects,detailed,70
29659,17-1021,Cartographers and Photogrammetrists,detailed,130
29660,17-1022,Surveyors,detailed,110
29661,17-2051,Civil Engineers,detailed,1210
29662,17-2071,Electrical Engineers,detailed,280
29663,17-2072,"Electronics Engineers, Except Computer",detailed,80
29664,17-2081,Environmental Engineers,detailed,80
29665,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,60
29666,17-2112,Industrial Engineers,detailed,640
29667,17-2141,Mechanical Engineers,detailed,570
29668,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,70
29669,17-2199,"Engineers, All Other",detailed,130
29670,17-3011,Architectural and Civil Drafters,detailed,250
29671,17-3013,Mechanical Drafters,detailed,180
29672,17-3022,Civil Engineering Technologists and Technicians,detailed,380
29673,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,110
29674,17-3025,Environmental Engineering Technologists and Technicians,detailed,**
29675,17-3026,Industrial Engineering Technologists and Technicians,detailed,180
29676,17-3027,Mechanical Engineering Technologists and Technicians,detailed,180
29677,17-3031,Surveying and Mapping Technicians,detailed,110
29678,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,80
29679,19-1011,Animal Scientists,detailed,90
29680,19-1012,Food Scientists and Technologists,detailed,90
29681,19-1013,Soil and Plant Scientists,detailed,580
29682,19-1022,Microbiologists,detailed,80
29683,19-1023,Zoologists and Wildlife Biologists,detailed,160
29684,19-1029,"Biological Scientists, All Other",detailed,100
29685,19-1031,Conservation Scientists,detailed,320
29686,19-1032,Foresters,detailed,110
29687,19-1042,"Medical Scientists, Except Epidemiologists",detailed,190
29688,19-2021,Atmospheric and Space Scientists,detailed,60
29689,19-2031,Chemists,detailed,120
29690,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,230
29691,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,100
29692,19-3031,"Clinical, Counseling, and School Psychologists",detailed,270
29693,19-3039,"Psychologists, All Other",detailed,30
29694,19-3041,Sociologists,detailed,40
29695,19-3051,Urban and Regional Planners,detailed,190
29696,19-3091,Anthropologists and Archeologists,detailed,50
29697,19-3099,"Social Scientists and Related Workers, All Other",detailed,80
29698,19-4010,Agricultural and Food Science Technicians,detailed,300
29699,19-4021,Biological Technicians,detailed,270
29700,19-4031,Chemical Technicians,detailed,80
29701,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,110
29702,19-4045,Geological and Hydrologic Technicians,detailed,50
29703,19-4071,Forest and Conservation Technicians,detailed,**
29704,19-4092,Forensic Science Technicians,detailed,40
29705,19-5011,Occupational Health and Safety Specialists,detailed,120
29706,19-5012,Occupational Health and Safety Technicians,detailed,**
29707,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,780
29708,21-1013,Marriage and Family Therapists,detailed,170
29709,21-1015,Rehabilitation Counselors,detailed,360
29710,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,1220
29711,21-1021,"Child, Family, and School Social Workers",detailed,1720
29712,21-1022,Healthcare Social Workers,detailed,530
29713,21-1023,Mental Health and Substance Abuse Social Workers,detailed,370
29714,21-1029,"Social Workers, All Other",detailed,100
29715,21-1091,Health Education Specialists,detailed,160
29716,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,350
29717,21-1093,Social and Human Service Assistants,detailed,750
29718,21-2011,Clergy,detailed,150
29719,21-2021,"Directors, Religious Activities and Education",detailed,30
29720,23-1011,Lawyers,detailed,880
29721,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,30
29722,23-2011,Paralegals and Legal Assistants,detailed,510
29723,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,160
29724,23-2099,"Legal Support Workers, All Other",detailed,**
29725,25-1011,"Business Teachers, Postsecondary",detailed,220
29726,25-1021,"Computer Science Teachers, Postsecondary",detailed,130
29727,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,130
29728,25-1042,"Biological Science Teachers, Postsecondary",detailed,160
29729,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,50
29730,25-1052,"Chemistry Teachers, Postsecondary",detailed,60
29731,25-1054,"Physics Teachers, Postsecondary",detailed,40
29732,25-1066,"Psychology Teachers, Postsecondary",detailed,70
29733,25-1067,"Sociology Teachers, Postsecondary",detailed,50
29734,25-1071,"Health Specialties Teachers, Postsecondary",detailed,240
29735,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,240
29736,25-1081,"Education Teachers, Postsecondary",detailed,170
29737,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,40
29738,25-1113,"Social Work Teachers, Postsecondary",detailed,80
29739,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,150
29740,25-1122,"Communications Teachers, Postsecondary",detailed,70
29741,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,180
29742,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,60
29743,25-1125,"History Teachers, Postsecondary",detailed,40
29744,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,120
29745,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,300
29746,25-2011,"Preschool Teachers, Except Special Education",detailed,1620
29747,25-2012,"Kindergarten Teachers, Except Special Education",detailed,630
29748,25-2021,"Elementary School Teachers, Except Special Education",detailed,4070
29749,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1920
29750,25-2023,"Career/Technical Education Teachers, Middle School",detailed,50
29751,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,3500
29752,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,290
29753,25-2051,"Special Education Teachers, Preschool",detailed,30
29754,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,720
29755,25-2057,"Special Education Teachers, Middle School",detailed,310
29756,25-2058,"Special Education Teachers, Secondary School",detailed,500
29757,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,350
29758,25-3021,Self-Enrichment Teachers,detailed,210
29759,25-3031,"Substitute Teachers, Short-Term",detailed,1100
29760,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,200
29761,25-4012,Curators,detailed,60
29762,25-4013,Museum Technicians and Conservators,detailed,60
29763,25-4022,Librarians and Media Collections Specialists,detailed,560
29764,25-4031,Library Technicians,detailed,590
29765,25-9021,Farm and Home Management Educators,detailed,50
29766,25-9031,Instructional Coordinators,detailed,370
29767,25-9044,"Teaching Assistants, Postsecondary",detailed,130
29768,25-9045,"Teaching Assistants, Except Postsecondary",detailed,3850
29769,25-9099,"Educational Instruction and Library Workers, All Other",detailed,120
29770,27-1012,Craft Artists,detailed,50
29771,27-1014,Special Effects Artists and Animators,detailed,60
29772,27-1021,Commercial and Industrial Designers,detailed,90
29773,27-1023,Floral Designers,detailed,210
29774,27-1024,Graphic Designers,detailed,720
29775,27-1025,Interior Designers,detailed,190
29776,27-1026,Merchandise Displayers and Window Trimmers,detailed,400
29777,27-2011,Actors,detailed,40
29778,27-2012,Producers and Directors,detailed,130
29779,27-2022,Coaches and Scouts,detailed,790
29780,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,40
29781,27-2032,Choreographers,detailed,230
29782,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,280
29783,27-3023,"News Analysts, Reporters, and Journalists",detailed,230
29784,27-3031,Public Relations Specialists,detailed,580
29785,27-3041,Editors,detailed,130
29786,27-3042,Technical Writers,detailed,130
29787,27-3043,Writers and Authors,detailed,60
29788,27-3091,Interpreters and Translators,detailed,260
29789,27-3092,Court Reporters and Simultaneous Captioners,detailed,50
29790,27-3099,"Media and Communication Workers, All Other",detailed,60
29791,27-4011,Audio and Video Technicians,detailed,90
29792,27-4012,Broadcast Technicians,detailed,110
29793,27-4021,Photographers,detailed,140
29794,27-4031,"Camera Operators, Television, Video, and Film",detailed,50
29795,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,40
29796,29-1011,Chiropractors,detailed,160
29797,29-1021,"Dentists, General",detailed,250
29798,29-1022,Oral and Maxillofacial Surgeons,detailed,**
29799,29-1031,Dietitians and Nutritionists,detailed,230
29800,29-1041,Optometrists,detailed,130
29801,29-1051,Pharmacists,detailed,1140
29802,29-1071,Physician Assistants,detailed,530
29803,29-1122,Occupational Therapists,detailed,400
29804,29-1123,Physical Therapists,detailed,920
29805,29-1124,Radiation Therapists,detailed,30
29806,29-1125,Recreational Therapists,detailed,40
29807,29-1126,Respiratory Therapists,detailed,320
29808,29-1127,Speech-Language Pathologists,detailed,360
29809,29-1131,Veterinarians,detailed,360
29810,29-1141,Registered Nurses,detailed,12950
29811,29-1151,Nurse Anesthetists,detailed,370
29812,29-1171,Nurse Practitioners,detailed,550
29813,29-1181,Audiologists,detailed,**
29814,29-1211,Anesthesiologists,detailed,80
29815,29-1215,Family Medicine Physicians,detailed,400
29816,29-1216,General Internal Medicine Physicians,detailed,220
29817,29-1218,Obstetricians and Gynecologists,detailed,60
29818,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,400
29819,29-1248,"Surgeons, Except Ophthalmologists",detailed,260
29820,29-1292,Dental Hygienists,detailed,550
29821,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,70
29822,29-2010,Clinical Laboratory Technologists and Technicians,detailed,1310
29823,29-2031,Cardiovascular Technologists and Technicians,detailed,210
29824,29-2032,Diagnostic Medical Sonographers,detailed,280
29825,29-2033,Nuclear Medicine Technologists,detailed,150
29826,29-2034,Radiologic Technologists and Technicians,detailed,940
29827,29-2035,Magnetic Resonance Imaging Technologists,detailed,110
29828,29-2040,Emergency Medical Technicians and Paramedics,detailed,930
29829,29-2052,Pharmacy Technicians,detailed,1250
29830,29-2055,Surgical Technologists,detailed,620
29831,29-2056,Veterinary Technologists and Technicians,detailed,240
29832,29-2057,Ophthalmic Medical Technicians,detailed,100
29833,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1980
29834,29-2081,"Opticians, Dispensing",detailed,560
29835,29-2091,Orthotists and Prosthetists,detailed,40
29836,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1220
29837,29-9091,Athletic Trainers,detailed,130
29838,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,150
29839,31-1120,Home Health and Personal Care Aides,detailed,3550
29840,31-1131,Nursing Assistants,detailed,5990
29841,31-2011,Occupational Therapy Assistants,detailed,110
29842,31-2021,Physical Therapist Assistants,detailed,280
29843,31-2022,Physical Therapist Aides,detailed,60
29844,31-9011,Massage Therapists,detailed,140
29845,31-9091,Dental Assistants,detailed,990
29846,31-9092,Medical Assistants,detailed,930
29847,31-9093,Medical Equipment Preparers,detailed,260
29848,31-9094,Medical Transcriptionists,detailed,450
29849,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,180
29850,31-9097,Phlebotomists,detailed,320
29851,31-9099,"Healthcare Support Workers, All Other",detailed,150
29852,33-1011,First-Line Supervisors of Correctional Officers,detailed,50
29853,33-1012,First-Line Supervisors of Police and Detectives,detailed,140
29854,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,100
29855,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,90
29856,33-2011,Firefighters,detailed,530
29857,33-3012,Correctional Officers and Jailers,detailed,1360
29858,33-3021,Detectives and Criminal Investigators,detailed,220
29859,33-3031,Fish and Game Wardens,detailed,130
29860,33-3051,Police and Sheriff's Patrol Officers,detailed,1790
29861,33-9011,Animal Control Workers,detailed,50
29862,33-9021,Private Detectives and Investigators,detailed,80
29863,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,110
29864,33-9032,Security Guards,detailed,1190
29865,33-9091,Crossing Guards and Flaggers,detailed,**
29866,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,580
29867,33-9093,Transportation Security Screeners,detailed,70
29868,35-1011,Chefs and Head Cooks,detailed,120
29869,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,1950
29870,35-2011,"Cooks, Fast Food",detailed,1710
29871,35-2012,"Cooks, Institution and Cafeteria",detailed,2570
29872,35-2014,"Cooks, Restaurant",detailed,1750
29873,35-2015,"Cooks, Short Order",detailed,1550
29874,35-2021,Food Preparation Workers,detailed,2950
29875,35-3011,Bartenders,detailed,3630
29876,35-3023,Fast Food and Counter Workers,detailed,13130
29877,35-3031,Waiters and Waitresses,detailed,7020
29878,35-3041,"Food Servers, Nonrestaurant",detailed,160
29879,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,2540
29880,35-9021,Dishwashers,detailed,1860
29881,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,680
29882,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,480
29883,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,180
29884,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,8250
29885,37-2012,Maids and Housekeeping Cleaners,detailed,4450
29886,37-2021,Pest Control Workers,detailed,110
29887,37-3011,Landscaping and Groundskeeping Workers,detailed,2760
29888,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,630
29889,37-3013,Tree Trimmers and Pruners,detailed,280
29890,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,80
29891,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,400
29892,39-2011,Animal Trainers,detailed,40
29893,39-2021,Animal Caretakers,detailed,500
29894,39-3011,Gambling Dealers,detailed,230
29895,39-3012,Gambling and Sports Book Writers and Runners,detailed,170
29896,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,390
29897,39-3091,Amusement and Recreation Attendants,detailed,1570
29898,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,40
29899,39-4021,Funeral Attendants,detailed,130
29900,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,140
29901,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,990
29902,39-5092,Manicurists and Pedicurists,detailed,**
29903,39-5094,Skincare Specialists,detailed,50
29904,39-6011,Baggage Porters and Bellhops,detailed,90
29905,39-7010,Tour and Travel Guides,detailed,370
29906,39-9011,Childcare Workers,detailed,2520
29907,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1270
29908,39-9032,Recreation Workers,detailed,680
29909,39-9041,Residential Advisors,detailed,2490
29910,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,3520
29911,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,540
29912,41-2011,Cashiers,detailed,12550
29913,41-2012,Gambling Change Persons and Booth Cashiers,detailed,170
29914,41-2021,Counter and Rental Clerks,detailed,770
29915,41-2022,Parts Salespersons,detailed,1710
29916,41-2031,Retail Salespersons,detailed,15260
29917,41-3011,Advertising Sales Agents,detailed,520
29918,41-3021,Insurance Sales Agents,detailed,1890
29919,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,570
29920,41-3041,Travel Agents,detailed,80
29921,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,470
29922,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,1510
29923,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5570
29924,41-9021,Real Estate Brokers,detailed,**
29925,41-9022,Real Estate Sales Agents,detailed,260
29926,41-9031,Sales Engineers,detailed,90
29927,41-9041,Telemarketers,detailed,280
29928,41-9099,"Sales and Related Workers, All Other",detailed,340
29929,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1810
29930,43-3011,Bill and Account Collectors,detailed,2310
29931,43-3021,Billing and Posting Clerks,detailed,590
29932,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,9700
29933,43-3041,Gambling Cage Workers,detailed,140
29934,43-3051,Payroll and Timekeeping Clerks,detailed,320
29935,43-3061,Procurement Clerks,detailed,140
29936,43-3071,Tellers,detailed,1910
29937,43-4011,Brokerage Clerks,detailed,160
29938,43-4021,Correspondence Clerks,detailed,210
29939,43-4031,"Court, Municipal, and License Clerks",detailed,790
29940,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,160
29941,43-4051,Customer Service Representatives,detailed,8810
29942,43-4061,"Eligibility Interviewers, Government Programs",detailed,500
29943,43-4071,File Clerks,detailed,90
29944,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,2060
29945,43-4111,"Interviewers, Except Eligibility and Loan",detailed,460
29946,43-4131,Loan Interviewers and Clerks,detailed,1830
29947,43-4151,Order Clerks,detailed,200
29948,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,240
29949,43-4171,Receptionists and Information Clerks,detailed,5620
29950,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,**
29951,43-4199,"Information and Record Clerks, All Other",detailed,410
29952,43-5011,Cargo and Freight Agents,detailed,250
29953,43-5031,Public Safety Telecommunicators,detailed,390
29954,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,390
29955,43-5051,Postal Service Clerks,detailed,420
29956,43-5052,Postal Service Mail Carriers,detailed,950
29957,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,290
29958,43-5061,"Production, Planning, and Expediting Clerks",detailed,550
29959,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,1840
29960,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,160
29961,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,2660
29962,43-6012,Legal Secretaries and Administrative Assistants,detailed,720
29963,43-6013,Medical Secretaries and Administrative Assistants,detailed,110
29964,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5200
29965,43-9041,Insurance Claims and Policy Processing Clerks,detailed,1000
29966,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,270
29967,43-9061,"Office Clerks, General",detailed,2880
29968,43-9071,"Office Machine Operators, Except Computer",detailed,110
29969,43-9199,"Office and Administrative Support Workers, All Other",detailed,40
29970,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,60
29971,45-2021,Animal Breeders,detailed,60
29972,45-2041,"Graders and Sorters, Agricultural Products",detailed,330
29973,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,100
29974,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,180
29975,45-4011,Forest and Conservation Workers,detailed,540
29976,45-4022,Logging Equipment Operators,detailed,70
29977,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1380
29978,47-2011,Boilermakers,detailed,70
29979,47-2021,Brickmasons and Blockmasons,detailed,220
29980,47-2031,Carpenters,detailed,4050
29981,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,**
29982,47-2044,Tile and Stone Setters,detailed,350
29983,47-2051,Cement Masons and Concrete Finishers,detailed,1840
29984,47-2061,Construction Laborers,detailed,1620
29985,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,280
29986,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,1770
29987,47-2081,Drywall and Ceiling Tile Installers,detailed,380
29988,47-2111,Electricians,detailed,2190
29989,47-2121,Glaziers,detailed,190
29990,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,140
29991,47-2141,"Painters, Construction and Maintenance",detailed,530
29992,47-2151,Pipelayers,detailed,140
29993,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1620
29994,47-2171,Reinforcing Iron and Rebar Workers,detailed,**
29995,47-2181,Roofers,detailed,470
29996,47-2211,Sheet Metal Workers,detailed,240
29997,47-2221,Structural Iron and Steel Workers,detailed,730
29998,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,100
29999,47-3012,Helpers--Carpenters,detailed,220
30000,47-3013,Helpers--Electricians,detailed,170
30001,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**
30002,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,210
30003,47-3019,"Helpers, Construction Trades, All Other",detailed,**
30004,47-4011,Construction and Building Inspectors,detailed,190
30005,47-4031,Fence Erectors,detailed,**
30006,47-4041,Hazardous Materials Removal Workers,detailed,60
30007,47-4051,Highway Maintenance Workers,detailed,1770
30008,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,60
30009,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,120
30010,47-4090,Miscellaneous Construction and Related Workers,detailed,**
30011,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,340
30012,47-5041,Continuous Mining Machine Operators,detailed,30
30013,47-5071,"Roustabouts, Oil and Gas",detailed,50
30014,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,80
30015,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,**
30016,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,1040
30017,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,280
30018,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,40
30019,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,470
30020,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,260
30021,49-2097,Audiovisual Equipment Installers and Repairers,detailed,70
30022,49-2098,Security and Fire Alarm Systems Installers,detailed,240
30023,49-3011,Aircraft Mechanics and Service Technicians,detailed,180
30024,49-3021,Automotive Body and Related Repairers,detailed,680
30025,49-3022,Automotive Glass Installers and Repairers,detailed,100
30026,49-3023,Automotive Service Technicians and Mechanics,detailed,2020
30027,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,990
30028,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,730
30029,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,550
30030,49-3051,Motorboat Mechanics and Service Technicians,detailed,**
30031,49-3052,Motorcycle Mechanics,detailed,140
30032,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,110
30033,49-3091,Bicycle Repairers,detailed,50
30034,49-3092,Recreational Vehicle Service Technicians,detailed,100
30035,49-3093,Tire Repairers and Changers,detailed,350
30036,49-9011,Mechanical Door Repairers,detailed,**
30037,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,310
30038,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,1080
30039,49-9031,Home Appliance Repairers,detailed,90
30040,49-9041,Industrial Machinery Mechanics,detailed,1150
30041,49-9043,"Maintenance Workers, Machinery",detailed,40
30042,49-9044,Millwrights,detailed,**
