,occ_code,occ_title,o_group,tot_emp
4100,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,80
4101,25-1112,"Law Teachers, Postsecondary",detailed,80
4102,25-1113,"Social Work Teachers, Postsecondary",detailed,250
4103,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,690
4104,25-1122,"Communications Teachers, Postsecondary",detailed,410
4105,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,640
4106,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,160
4107,25-1125,"History Teachers, Postsecondary",detailed,280
4108,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,60
4109,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,110
4110,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,820
4111,25-1199,"Postsecondary Teachers, All Other",detailed,810
4112,25-2011,"Preschool Teachers, Except Special Education",detailed,3690
4113,25-2012,"Kindergarten Teachers, Except Special Education",detailed,1490
4114,25-2021,"Elementary School Teachers, Except Special Education",detailed,13010
4115,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,6450
4116,25-2023,"Career/Technical Education Teachers, Middle School",detailed,60
4117,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,11940
4118,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1150
4119,25-2051,"Special Education Teachers, Preschool",detailed,390
4120,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1290
4121,25-2057,"Special Education Teachers, Middle School",detailed,900
4122,25-2058,"Special Education Teachers, Secondary School",detailed,1200
4123,25-2059,"Special Education Teachers, All Other",detailed,130
4124,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,250
4125,25-3021,Self-Enrichment Teachers,detailed,930
4126,25-3031,"Substitute Teachers, Short-Term",detailed,4500
4127,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,1370
4128,25-4011,Archivists,detailed,50
4129,25-4012,Curators,detailed,90
4130,25-4013,Museum Technicians and Conservators,detailed,60
4131,25-4022,Librarians and Media Collections Specialists,detailed,1430
4132,25-4031,Library Technicians,detailed,500
4133,25-9021,Farm and Home Management Educators,detailed,200
4134,25-9031,Instructional Coordinators,detailed,1560
4135,25-9044,"Teaching Assistants, Postsecondary",detailed,2690
4136,25-9045,"Teaching Assistants, Except Postsecondary",detailed,11060
4137,25-9099,"Educational Instruction and Library Workers, All Other",detailed,180
4138,27-1011,Art Directors,detailed,110
4139,27-1014,Special Effects Artists and Animators,detailed,70
4140,27-1021,Commercial and Industrial Designers,detailed,120
4141,27-1022,Fashion Designers,detailed,50
4142,27-1023,Floral Designers,detailed,290
4143,27-1024,Graphic Designers,detailed,930
4144,27-1025,Interior Designers,detailed,330
4145,27-1026,Merchandise Displayers and Window Trimmers,detailed,**
4146,27-1027,Set and Exhibit Designers,detailed,40
4147,27-1029,"Designers, All Other",detailed,30
4148,27-2012,Producers and Directors,detailed,470
4149,27-2021,Athletes and Sports Competitors,detailed,160
4150,27-2022,Coaches and Scouts,detailed,1220
4151,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,**
4152,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,290
4153,27-3023,"News Analysts, Reporters, and Journalists",detailed,300
4154,27-3031,Public Relations Specialists,detailed,1080
4155,27-3041,Editors,detailed,340
4156,27-3042,Technical Writers,detailed,190
4157,27-3043,Writers and Authors,detailed,130
4158,27-3091,Interpreters and Translators,detailed,240
4159,27-3092,Court Reporters and Simultaneous Captioners,detailed,150
4160,27-3099,"Media and Communication Workers, All Other",detailed,**
4161,27-4011,Audio and Video Technicians,detailed,200
4162,27-4012,Broadcast Technicians,detailed,240
4163,27-4021,Photographers,detailed,310
4164,27-4031,"Camera Operators, Television, Video, and Film",detailed,90
4165,27-4032,Film and Video Editors,detailed,50
4166,29-1011,Chiropractors,detailed,240
4167,29-1021,"Dentists, General",detailed,830
4168,29-1023,Orthodontists,detailed,**
4169,29-1029,"Dentists, All Other Specialists",detailed,30
4170,29-1031,Dietitians and Nutritionists,detailed,550
4171,29-1041,Optometrists,detailed,330
4172,29-1051,Pharmacists,detailed,3130
4173,29-1071,Physician Assistants,detailed,510
4174,29-1081,Podiatrists,detailed,60
4175,29-1122,Occupational Therapists,detailed,1200
4176,29-1123,Physical Therapists,detailed,1990
4177,29-1124,Radiation Therapists,detailed,150
4178,29-1125,Recreational Therapists,detailed,40
4179,29-1126,Respiratory Therapists,detailed,**
4180,29-1127,Speech-Language Pathologists,detailed,1990
4181,29-1129,"Therapists, All Other",detailed,80
4182,29-1131,Veterinarians,detailed,450
4183,29-1141,Registered Nurses,detailed,25210
4184,29-1151,Nurse Anesthetists,detailed,360
4185,29-1171,Nurse Practitioners,detailed,**
4186,29-1181,Audiologists,detailed,200
4187,29-1211,Anesthesiologists,detailed,**
4188,29-1215,Family Medicine Physicians,detailed,1310
4189,29-1216,General Internal Medicine Physicians,detailed,130
4190,29-1218,Obstetricians and Gynecologists,detailed,80
4191,29-1221,"Pediatricians, General",detailed,100
4192,29-1223,Psychiatrists,detailed,160
4193,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,3170
4194,29-1248,"Surgeons, Except Ophthalmologists",detailed,170
4195,29-1292,Dental Hygienists,detailed,1550
4196,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,240
4197,29-2010,Clinical Laboratory Technologists and Technicians,detailed,2390
4198,29-2031,Cardiovascular Technologists and Technicians,detailed,540
4199,29-2032,Diagnostic Medical Sonographers,detailed,420
4200,29-2033,Nuclear Medicine Technologists,detailed,210
4201,29-2034,Radiologic Technologists and Technicians,detailed,2300
4202,29-2035,Magnetic Resonance Imaging Technologists,detailed,330
4203,29-2040,Emergency Medical Technicians and Paramedics,detailed,1740
4204,29-2051,Dietetic Technicians,detailed,100
4205,29-2052,Pharmacy Technicians,detailed,4880
4206,29-2053,Psychiatric Technicians,detailed,690
4207,29-2055,Surgical Technologists,detailed,1310
4208,29-2056,Veterinary Technologists and Technicians,detailed,450
4209,29-2057,Ophthalmic Medical Technicians,detailed,440
4210,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,11810
4211,29-2081,"Opticians, Dispensing",detailed,670
4212,29-2091,Orthotists and Prosthetists,detailed,80
4213,29-2092,Hearing Aid Specialists,detailed,**
4214,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,2840
4215,29-9091,Athletic Trainers,detailed,190
4216,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,530
4217,31-1120,Home Health and Personal Care Aides,detailed,21080
4218,31-1131,Nursing Assistants,detailed,17390
4219,31-1132,Orderlies,detailed,520
4220,31-1133,Psychiatric Aides,detailed,280
4221,31-2011,Occupational Therapy Assistants,detailed,320
4222,31-2021,Physical Therapist Assistants,detailed,1370
4223,31-2022,Physical Therapist Aides,detailed,300
4224,31-9011,Massage Therapists,detailed,430
4225,31-9091,Dental Assistants,detailed,2780
4226,31-9092,Medical Assistants,detailed,3850
4227,31-9093,Medical Equipment Preparers,detailed,310
4228,31-9094,Medical Transcriptionists,detailed,480
4229,31-9095,Pharmacy Aides,detailed,220
4230,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,950
4231,31-9097,Phlebotomists,detailed,850
4232,31-9099,"Healthcare Support Workers, All Other",detailed,710
4233,33-1011,First-Line Supervisors of Correctional Officers,detailed,520
4234,33-1012,First-Line Supervisors of Police and Detectives,detailed,1740
4235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1040
4236,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,690
4237,33-2011,Firefighters,detailed,2410
4238,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,200
4239,33-3011,Bailiffs,detailed,40
4240,33-3012,Correctional Officers and Jailers,detailed,5610
4241,33-3021,Detectives and Criminal Investigators,detailed,460
4242,33-3051,Police and Sheriff's Patrol Officers,detailed,6100
4243,33-9011,Animal Control Workers,detailed,170
4244,33-9021,Private Detectives and Investigators,detailed,160
4245,33-9032,Security Guards,detailed,6420
4246,33-9091,Crossing Guards and Flaggers,detailed,100
4247,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,560
4248,33-9093,Transportation Security Screeners,detailed,160
4249,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,700
4250,35-1011,Chefs and Head Cooks,detailed,330
4251,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,12380
4252,35-2011,"Cooks, Fast Food",detailed,3960
4253,35-2012,"Cooks, Institution and Cafeteria",detailed,7010
4254,35-2014,"Cooks, Restaurant",detailed,10970
4255,35-2015,"Cooks, Short Order",detailed,430
4256,35-2019,"Cooks, All Other",detailed,160
4257,35-2021,Food Preparation Workers,detailed,3930
4258,35-3011,Bartenders,detailed,2010
4259,35-3023,Fast Food and Counter Workers,detailed,40720
4260,35-3031,Waiters and Waitresses,detailed,19100
4261,35-3041,"Food Servers, Nonrestaurant",detailed,960
4262,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,2230
4263,35-9021,Dishwashers,detailed,3330
4264,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2190
4265,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,280
4266,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1340
4267,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,1100
4268,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,17140
4269,37-2012,Maids and Housekeeping Cleaners,detailed,6990
4270,37-2019,"Building Cleaning Workers, All Other",detailed,120
4271,37-2021,Pest Control Workers,detailed,1040
4272,37-3011,Landscaping and Groundskeeping Workers,detailed,5550
4273,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,330
4274,37-3013,Tree Trimmers and Pruners,detailed,230
4275,37-3019,"Grounds Maintenance Workers, All Other",detailed,100
4276,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,1450
4277,39-2011,Animal Trainers,detailed,110
4278,39-2021,Animal Caretakers,detailed,1510
4279,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,1040
4280,39-3091,Amusement and Recreation Attendants,detailed,1750
4281,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,110
4282,39-4011,Embalmers,detailed,100
4283,39-4021,Funeral Attendants,detailed,310
4284,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,420
4285,39-5011,Barbers,detailed,**
4286,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,2040
4287,39-5092,Manicurists and Pedicurists,detailed,120
4288,39-5094,Skincare Specialists,detailed,190
4289,39-6011,Baggage Porters and Bellhops,detailed,140
4290,39-7010,Tour and Travel Guides,detailed,180
4291,39-9011,Childcare Workers,detailed,6000
4292,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1280
4293,39-9032,Recreation Workers,detailed,1750
4294,39-9041,Residential Advisors,detailed,1010
4295,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,170
4296,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,12610
4297,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,2490
4298,41-2011,Cashiers,detailed,29120
4299,41-2021,Counter and Rental Clerks,detailed,4600
4300,41-2022,Parts Salespersons,detailed,3400
4301,41-2031,Retail Salespersons,detailed,38330
4302,41-3011,Advertising Sales Agents,detailed,1010
4303,41-3021,Insurance Sales Agents,detailed,3640
4304,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1610
4305,41-3041,Travel Agents,detailed,210
4306,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,4870
4307,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,1900
4308,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,12270
4309,41-9011,Demonstrators and Product Promoters,detailed,**
4310,41-9021,Real Estate Brokers,detailed,290
4311,41-9022,Real Estate Sales Agents,detailed,830
4312,41-9031,Sales Engineers,detailed,230
4313,41-9041,Telemarketers,detailed,1950
4314,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,13670
4315,43-2011,"Switchboard Operators, Including Answering Service",detailed,550
4316,43-3011,Bill and Account Collectors,detailed,2260
4317,43-3021,Billing and Posting Clerks,detailed,3670
4318,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,11890
4319,43-3051,Payroll and Timekeeping Clerks,detailed,1040
4320,43-3061,Procurement Clerks,detailed,790
4321,43-3071,Tellers,detailed,5520
4322,43-3099,"Financial Clerks, All Other",detailed,270
4323,43-4011,Brokerage Clerks,detailed,140
4324,43-4031,"Court, Municipal, and License Clerks",detailed,1000
4325,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,120
4326,43-4051,Customer Service Representatives,detailed,16000
4327,43-4061,"Eligibility Interviewers, Government Programs",detailed,1620
4328,43-4071,File Clerks,detailed,500
4329,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,2510
4330,43-4111,"Interviewers, Except Eligibility and Loan",detailed,2860
4331,43-4121,"Library Assistants, Clerical",detailed,600
4332,43-4131,Loan Interviewers and Clerks,detailed,2090
4333,43-4141,New Accounts Clerks,detailed,560
4334,43-4151,Order Clerks,detailed,520
4335,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,800
4336,43-4171,Receptionists and Information Clerks,detailed,10790
4337,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,210
4338,43-4199,"Information and Record Clerks, All Other",detailed,1450
4339,43-5011,Cargo and Freight Agents,detailed,820
4340,43-5021,Couriers and Messengers,detailed,440
4341,43-5031,Public Safety Telecommunicators,detailed,960
4342,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2140
4343,43-5041,"Meter Readers, Utilities",detailed,**
4344,43-5051,Postal Service Clerks,detailed,1090
4345,43-5052,Postal Service Mail Carriers,detailed,3210
4346,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,530
4347,43-5061,"Production, Planning, and Expediting Clerks",detailed,2810
4348,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,5060
4349,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,930
4350,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,1920
4351,43-6012,Legal Secretaries and Administrative Assistants,detailed,840
4352,43-6013,Medical Secretaries and Administrative Assistants,detailed,2420
4353,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,12060
4354,43-9021,Data Entry Keyers,detailed,850
4355,43-9022,Word Processors and Typists,detailed,**
4356,43-9041,Insurance Claims and Policy Processing Clerks,detailed,1550
4357,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,360
4358,43-9061,"Office Clerks, General",detailed,26540
4359,43-9071,"Office Machine Operators, Except Computer",detailed,210
4360,43-9199,"Office and Administrative Support Workers, All Other",detailed,1990
4361,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,300
4362,45-2041,"Graders and Sorters, Agricultural Products",detailed,1240
4363,45-2091,Agricultural Equipment Operators,detailed,510
4364,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,460
4365,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,810
4366,45-2099,"Agricultural Workers, All Other",detailed,50
4367,45-4011,Forest and Conservation Workers,detailed,**
4368,45-4021,Fallers,detailed,**
4369,45-4022,Logging Equipment Operators,detailed,1380
4370,45-4023,Log Graders and Scalers,detailed,230
4371,45-4029,"Logging Workers, All Other",detailed,560
4372,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,4890
4373,47-2021,Brickmasons and Blockmasons,detailed,400
4374,47-2031,Carpenters,detailed,3660
4375,47-2041,Carpet Installers,detailed,40
4376,47-2043,Floor Sanders and Finishers,detailed,220
4377,47-2044,Tile and Stone Setters,detailed,220
4378,47-2051,Cement Masons and Concrete Finishers,detailed,1950
4379,47-2061,Construction Laborers,detailed,5120
4380,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,1020
4381,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,3800
4382,47-2081,Drywall and Ceiling Tile Installers,detailed,380
4383,47-2111,Electricians,detailed,5770
4384,47-2121,Glaziers,detailed,390
4385,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,230
4386,47-2132,"Insulation Workers, Mechanical",detailed,160
4387,47-2141,"Painters, Construction and Maintenance",detailed,1200
4388,47-2142,Paperhangers,detailed,**
4389,47-2151,Pipelayers,detailed,320
4390,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,3030
4391,47-2171,Reinforcing Iron and Rebar Workers,detailed,**
4392,47-2181,Roofers,detailed,630
4393,47-2211,Sheet Metal Workers,detailed,1230
